square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response_2.rt_left,response_2.rt_right,response.rt_left,response.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",479.11762429994997,481.11763260001317,479.11762429994997,480.11762719997205,480.1009653999936,481.10097109992057,"[0, 0, 0]",0,479.11762429994997,481.11763260001317,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",481.134299099911,483.1343066999689,481.134299099911,482.13432149996515,482.11764609999955,483.1176503999159,"[0, 0, 0]",0,481.134299099911,483.1343066999689,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",483.15099869994447,485.15099619992543,483.15099869994447,484.1509938999079,484.13433239993174,485.1343626999296,"[0, 0, 0]",0,483.15099869994447,485.15099619992543,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",485.1676858999999,487.1676900999155,485.1676858999999,486.1676815999672,486.1510027999757,487.15101739997044,"[0, 0, 0]",0,485.1676858999999,487.1676900999155,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",487.18433869990986,489.1843851999147,487.18433869990986,488.1843805999961,488.16769669996575,489.1677060999209,"[0, 0, 0]",0,487.18433869990986,489.1843851999147,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",489.20103559992276,491.2010662999237,489.20103559992276,490.20104419998825,490.18439379998017,491.18440959998406,"[0, 0, 0]",0,489.20103559992276,491.2010662999237,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",491.2177227999782,493.21773569996003,491.2177227999782,492.2177132999059,492.2010910999961,493.20107469998766,"[0, 0, 0]",0,491.2177227999782,493.21773569996003,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",493.2343834999483,495.23444369994104,493.2343834999483,494.2344192999881,494.2177672999678,495.21777879993897,"[0, 0, 0]",0,493.2343834999483,495.23444369994104,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",495.25109319994226,497.25110429991037,495.25109319994226,496.2510966999689,496.2344284999417,497.2344434999395,"[0, 0, 0]",0,495.25109319994226,497.25110429991037,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",497.26775190001354,499.2677751999581,497.26775190001354,498.2676541999681,498.2511147999903,499.25111840001773,"[0, 0, 0]",0,497.26775190001354,499.2677751999581,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",499.2843981999904,501.28448189992923,499.2843981999904,500.2844870999688,500.2678021999309,501.2678073999705,"[0, 0, 0]",0,499.2843981999904,501.28448189992923,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",501.30114949995186,503.30116709996946,501.30114949995186,502.30116169992834,502.2844919000054,503.2844941999065,"[0, 0, 0]",0,501.30114949995186,503.30116709996946,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",503.31783169996925,505.31782939995173,503.31783169996925,504.3178323999746,504.30116509995423,505.30119319993537,"[0, 0, 0]",0,503.31783169996925,505.31782939995173,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",505.3345216999296,507.3345235999441,505.3345216999296,506.3345260999631,506.31784459995106,507.3178643999854,"[0, 0, 0]",0,505.3345216999296,507.3345235999441,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",507.35119469999336,509.35121489991434,507.35119469999336,508.35122599999886,508.33451509999577,509.3345410999609,"[0, 0, 0]",0,507.35119469999336,509.35121489991434,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",509.36786809994373,511.3678904999979,509.36786809994373,510.3678838999476,510.3512164999265,511.3512390999822,"[0, 0, 0]",0,509.36786809994373,511.3678904999979,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",511.3845729000168,513.3845752999187,511.3845729000168,512.3845744999126,512.3679009999614,513.3679100999143,"[0, 0, 0]",0,511.3845729000168,513.3845752999187,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",513.4011179999216,515.401269499911,513.4011179999216,514.4012533999048,514.3845778999384,515.3845998999896,"[0, 0, 0]",0,513.4011179999216,515.401269499911,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",515.4179036999121,517.4179511999246,515.4179036999121,516.41793399991,516.401273699943,517.4012647999916,"[0, 0, 0]",0,515.4179036999121,517.4179511999246,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",517.4346082999837,519.4346319999313,517.4346082999837,518.4346185999457,518.4179493999109,519.4179534999421,"[0, 0, 0]",0,517.4346082999837,519.4346319999313,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4846446999582,None,space,519.4846446999582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,689.4864120999118,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",696.1194977000123,None,696.1194977000123,697.1194918999681,697.1028132999782,698.1027292999206,"[0, 0, 0]",1,696.1194977000123,None,526.8349725999869,526.8349725999869,None,space,76.02802279999014,526.8349725999869,None,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",698.1195035999408,700.1195223999675,698.1195035999408,699.1195036999416,699.1028363999212,700.1028446999844,"[0, 0, 0]",1,698.1195035999408,700.1195223999675,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",700.1361699999543,702.136186699965,700.1361699999543,701.1361978999339,701.1195186999394,702.1194751999574,"[0, 0, 0]",1,700.1361699999543,702.136186699965,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",702.1528898999095,704.1528715000022,702.1528898999095,703.1528550999938,703.1362081000116,704.1362234000117,"[0, 0, 0]",1,702.1528898999095,704.1528715000022,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",704.2365352999186,None,704.2365352999186,705.2362171999412,705.2195630999049,None,"[0, 0, 0]",1,704.2365352999186,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",706.1862366999267,708.186239499948,706.1862366999267,707.1862526999321,707.1695610999595,708.1695885999361,"[0, 0, 0]",1,706.1862366999267,708.186239499948,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",708.2029151999159,710.2029338999419,708.2029151999159,709.2029343999457,709.1862678999314,710.1861753999256,"[0, 0, 0]",1,708.2029151999159,710.2029338999419,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",710.2195736999856,712.2195862999652,710.2195736999856,711.2196112999227,711.2029421000043,712.2029524999671,"[0, 0, 0]",1,710.2195736999856,712.2195862999652,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",712.236347099999,714.2363007999957,712.236347099999,713.2362981999759,713.2196146999486,714.2196123999311,"[0, 0, 0]",1,712.236347099999,714.2363007999957,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",714.2529521000106,716.2529774999712,714.2529521000106,715.2529839999042,715.2363207999151,716.2363239999395,"[0, 0, 0]",1,714.2529521000106,716.2529774999712,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,716.2696421999717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,360.88118934002705,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",None,0,0,0,0,,,,,732.1699124999577,None,736.3365051000146,None,736.3365051000146,737.3365012999857,737.3031622999115,738.3031631999183,1,None,None,"[0, 0, 0]",,,736.3365051000146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01507255993783474,5.012409559916705,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,0,1,1,1,,,,,,,738.3365228999173,None,738.3365228999173,739.3365199000109,739.3198997,740.3198619999457,1,None,None,"[0, 0, 0]",,,738.3365228999173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,740.336553299916,740.336553299916,740.336553299916,741.3365180999972,741.3198646999663,742.3198602999328,1,None,None,"[0, 0, 0]",,,740.336553299916,740.336553299916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,742.336510199937,742.336510199937,742.336510199937,743.3365374999121,743.3198823999846,744.3197096999502,1,None,None,"[0, 0, 0]",,,742.336510199937,742.336510199937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,744.35351549997,744.35351549997,744.35351549997,745.353220299934,745.3365678999107,746.3364605999086,1,None,None,"[0, 0, 0]",,,744.35351549997,744.35351549997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,746.3532478999114,None,746.3532478999114,747.3532473999076,747.3365888999542,748.3365773999831,1,None,None,"[0, 0, 0]",,,746.3532478999114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,748.3532498999266,748.3532498999266,748.3532498999266,749.3532631999115,749.3365994999185,750.3366155999247,1,None,None,"[0, 0, 0]",,,748.3532498999266,748.3532498999266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,750.3532660999335,750.3532660999335,750.3532660999335,751.3533670000033,751.3366023999406,752.3366143999156,1,None,None,"[0, 0, 0]",,,750.3532660999335,750.3532660999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,752.3533021999756,752.3533021999756,752.3533021999756,753.3532972999383,753.336607699981,754.336637499975,1,None,None,"[0, 0, 0]",,,752.3533021999756,752.3533021999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,754.3532961999299,754.3532961999299,754.3532961999299,755.353318599984,755.3366522999713,756.3366492999485,0,None,None,"[0, 0, 0]",,,754.3532961999299,754.3532961999299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,756.3533192999894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.061728395061728,403.16514143988024,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,774.2370030999882,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",776.4201598999789,None,776.4201598999789,777.4201625999995,777.4035119999899,778.4035151000135,"[0, 0, 0]",1,776.4201598999789,None,,,,,,,,,,0.014830160071142018,5.012068859999999,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",778.420181299909,780.4201889999676,778.420181299909,779.4201811999083,779.4035024999175,780.4035094999708,"[0, 0, 0]",1,778.420181299909,780.4201889999676,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",780.4368681999622,782.4368881999981,780.4368681999622,781.4368694999721,781.4201964999083,782.4202099000104,"[0, 0, 0]",1,780.4368681999622,782.4368881999981,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",782.4535343999742,784.4535533000017,782.4535343999742,783.4535652999766,783.4368829999585,784.4369027999928,"[0, 0, 0]",1,782.4535343999742,784.4535533000017,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",784.5034958999604,None,784.5034958999604,785.5035869999556,785.5035869999556,None,"[0, 0, 0]",1,784.5034958999604,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",786.4869139000075,788.4869313999079,786.4869139000075,787.4869165999116,787.4702610999811,788.470255299937,"[0, 0, 0]",1,786.4869139000075,788.4869313999079,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",788.5035902999807,790.5036092000082,788.5035902999807,789.503602999961,789.4869411999825,790.4869522999506,"[0, 0, 0]",1,788.5035902999807,790.5036092000082,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",790.5202808999456,792.5203043000074,790.5202808999456,791.5202868999913,791.5036282999208,792.5036133999238,"[1, 0, 0]",1,790.5202808999456,792.5203043000074,,,,,,,,,,,,,0.6670912000117823,0.0,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",792.5369681000011,794.5369795999723,792.5369681000011,793.5369735999266,793.5202967999503,794.5203136999626,"[0, 0, 0]",0,792.5369681000011,794.5369795999723,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",794.5536569999531,796.5536495000124,794.5536569999531,795.5536663999083,795.5369963999838,796.5370060999412,"[0, 0, 0]",1,794.5536569999531,796.5536495000124,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,796.5703404999804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.481481481481486,443.11552294006106,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,814.5706635999959,None,816.6371764999349,None,816.6371764999349,817.637177299941,817.6038496999536,818.603865699959,1,None,None,"[0, 0, 0]",,,816.6371764999349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014785359962843359,5.011948160012253,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,818.637192199938,None,818.637192199938,819.6372057999251,819.6205263999291,820.6205399999162,1,None,None,"[0, 0, 0]",,,818.637192199938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,820.6371830999851,820.6371830999851,820.6371830999851,821.6372110999655,821.620559199946,822.620561699965,1,None,None,"[0, 0, 0]",,,820.6371830999851,820.6371830999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,822.6372297999915,822.6372297999915,822.6372297999915,823.6372292999877,823.6205597999506,824.620578299975,1,None,None,"[0, 0, 0]",,,822.6372297999915,822.6372297999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
