9.0938 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
31.2647 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2814 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2980 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3147 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3313 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3480 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3647 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3813 	EXP 	NbackInstructionWideImg: autoDraw = True
31.3980 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4147 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4314 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4481 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4647 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4814 	EXP 	NbackInstructionWideImg: autoDraw = True
31.4981 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5148 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5315 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5481 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5649 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5814 	EXP 	NbackInstructionWideImg: autoDraw = True
31.5981 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6148 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
31.6148 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6316 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6482 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6648 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6816 	EXP 	NbackInstructionWideImg: autoDraw = True
31.6982 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7148 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7316 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7483 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7650 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7816 	EXP 	NbackInstructionWideImg: autoDraw = True
31.7984 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8149 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8316 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8483 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8649 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8816 	EXP 	NbackInstructionWideImg: autoDraw = True
31.8983 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9149 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9316 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9484 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9650 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9817 	EXP 	NbackInstructionWideImg: autoDraw = True
31.9983 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0150 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0317 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0483 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0650 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0816 	EXP 	NbackInstructionWideImg: autoDraw = True
32.0985 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1151 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1317 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1484 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1650 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1818 	EXP 	NbackInstructionWideImg: autoDraw = True
32.1984 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2151 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2317 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2485 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2651 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2819 	EXP 	NbackInstructionWideImg: autoDraw = True
32.2984 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3151 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3318 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3485 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3651 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3818 	EXP 	NbackInstructionWideImg: autoDraw = True
32.3985 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4151 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4318 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4485 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4653 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4819 	EXP 	NbackInstructionWideImg: autoDraw = True
32.4985 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5152 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5319 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5487 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5653 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5820 	EXP 	NbackInstructionWideImg: autoDraw = True
32.5987 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6153 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
32.6153 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6320 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6487 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6654 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6820 	EXP 	NbackInstructionWideImg: autoDraw = True
32.6988 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7154 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7321 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7488 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7654 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7822 	EXP 	NbackInstructionWideImg: autoDraw = True
32.7987 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8155 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8321 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8488 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8655 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8822 	EXP 	NbackInstructionWideImg: autoDraw = True
32.8988 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9155 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9322 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9488 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9655 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9822 	EXP 	NbackInstructionWideImg: autoDraw = True
32.9989 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0155 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0322 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0489 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0655 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0822 	EXP 	NbackInstructionWideImg: autoDraw = True
33.0989 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1156 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1322 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1490 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1656 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1822 	EXP 	NbackInstructionWideImg: autoDraw = True
33.1989 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2157 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2323 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2490 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2657 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2823 	EXP 	NbackInstructionWideImg: autoDraw = True
33.2991 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3156 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3323 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3490 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3657 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3823 	EXP 	NbackInstructionWideImg: autoDraw = True
33.3991 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4157 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4324 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4491 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4658 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4824 	EXP 	NbackInstructionWideImg: autoDraw = True
33.4991 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5158 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5325 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5491 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5658 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5825 	EXP 	NbackInstructionWideImg: autoDraw = True
33.5991 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6157 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
33.6157 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6325 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6492 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6658 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6825 	EXP 	NbackInstructionWideImg: autoDraw = True
33.6992 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7159 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7325 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7492 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7659 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7827 	EXP 	NbackInstructionWideImg: autoDraw = True
33.7993 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8159 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8326 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8493 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8660 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8826 	EXP 	NbackInstructionWideImg: autoDraw = True
33.8993 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9159 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9326 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9493 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9660 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9827 	EXP 	NbackInstructionWideImg: autoDraw = True
33.9993 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0160 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0326 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0495 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0660 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0826 	EXP 	NbackInstructionWideImg: autoDraw = True
34.0994 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1160 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1327 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1494 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1660 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1827 	EXP 	NbackInstructionWideImg: autoDraw = True
34.1995 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2161 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2327 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2494 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2661 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2829 	EXP 	NbackInstructionWideImg: autoDraw = True
34.2994 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3161 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3328 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3495 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3661 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3828 	EXP 	NbackInstructionWideImg: autoDraw = True
34.3995 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4161 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4329 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4496 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4662 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4829 	EXP 	NbackInstructionWideImg: autoDraw = True
34.4996 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5162 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5330 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5496 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5663 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5829 	EXP 	NbackInstructionWideImg: autoDraw = True
34.5996 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6162 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
34.6162 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6329 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6496 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6663 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6830 	EXP 	NbackInstructionWideImg: autoDraw = True
34.6997 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7163 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7330 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7497 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7663 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7831 	EXP 	NbackInstructionWideImg: autoDraw = True
34.7999 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8163 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8330 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8498 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8664 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8831 	EXP 	NbackInstructionWideImg: autoDraw = True
34.8998 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9164 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9331 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9499 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9664 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9832 	EXP 	NbackInstructionWideImg: autoDraw = True
34.9998 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0165 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0334 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0499 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0665 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0832 	EXP 	NbackInstructionWideImg: autoDraw = True
35.0999 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1166 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1334 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1500 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1666 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1833 	EXP 	NbackInstructionWideImg: autoDraw = True
35.1999 	EXP 	NbackInstructionWideImg: autoDraw = True
35.2166 	EXP 	NbackInstructionWideImg: autoDraw = True
35.2333 	EXP 	NbackInstructionWideImg: autoDraw = True
35.2499 	EXP 	NbackInstructionWideImg: autoDraw = True
35.2666 	EXP 	NbackInstructionWideImg: autoDraw = True
35.2834 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3000 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3167 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3333 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3500 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3666 	EXP 	NbackInstructionWideImg: autoDraw = True
35.3834 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4000 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4167 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4334 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4500 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4667 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4834 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5000 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5167 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5334 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5502 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5668 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5834 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6001 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6168 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
35.6168 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6335 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6502 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6668 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6835 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7002 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7169 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7335 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7502 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7669 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7837 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8002 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8169 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8335 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8502 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8669 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8836 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9003 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9169 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9336 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9503 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9669 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9836 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0004 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0170 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0338 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0503 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0670 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0837 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1004 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1170 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1337 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1504 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1671 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1837 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2005 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2171 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2338 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2505 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2671 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2838 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3005 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3172 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3338 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3505 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3672 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3839 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4006 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4172 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4339 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4505 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4672 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4839 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5006 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5173 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5340 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5506 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5673 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5840 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6006 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6173 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
36.6173 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6340 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6506 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6673 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6841 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7008 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7174 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7340 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7507 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7674 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7842 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8008 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8174 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8340 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8508 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8674 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8841 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9008 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9176 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9342 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9508 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9674 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9841 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0009 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0175 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0342 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0509 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0675 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0843 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1009 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1175 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1342 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1509 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1675 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1843 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2010 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2177 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2342 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2509 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2677 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2844 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3010 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3177 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3343 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3510 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3677 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3846 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4012 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4178 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4344 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4510 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4677 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4845 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5011 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5179 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5345 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5511 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5678 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5844 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6012 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6178 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\12.png'
37.6178 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6346 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6512 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6679 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6846 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7013 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7180 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7346 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7512 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7679 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7847 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8014 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8180 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8347 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8513 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8680 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8847 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9013 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9180 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9347 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9513 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9681 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9847 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0014 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0181 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0348 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0513 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0680 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0848 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1014 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1180 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1348 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1514 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1680 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1849 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2015 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2181 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2348 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2514 	EXP 	NbackInstructionWideImg: autoDraw = True
