square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response_2.rt_left,response_2.rt_right,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,60,60,60,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",649.3048168000241,651.3056711000099,649.3048168000241,650.3054236000171,650.2896251000057,651.2898157000018,"[0, 0, 0]",1,649.3048168000241,651.3056711000099,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,61,61,61,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",651.3221032000147,653.3234726000228,651.3221032000147,652.3228725000226,652.3063085000031,653.3063788000145,"[0, 0, 0]",1,651.3221032000147,653.3234726000228,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,62,62,62,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",653.3404954000143,None,653.3404954000143,654.3404038000153,654.3237786000245,655.3262778000208,"[0, 0, 0]",1,653.3404954000143,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,63,63,63,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",655.3410556000017,657.3421608000062,655.3410556000017,656.341528000019,656.3249843000085,657.325571000023,"[0, 0, 0]",1,655.3410556000017,657.3421608000062,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,64,64,64,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",657.3586076000065,659.3599339000066,657.3586076000065,658.3589605000161,658.3425710000156,659.342890800006,"[0, 0, 0]",1,657.3586076000065,659.3599339000066,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,65,65,65,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",659.3764068000019,661.3787017000141,659.3764068000019,660.3796184000093,660.360491600004,661.3608051000047,"[0, 0, 0]",0,659.3764068000019,661.3787017000141,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,66,66,66,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",661.3941023000225,663.3948587000195,661.3941023000225,662.3947539000073,662.381385500019,663.3948587000195,"[0, 0, 0]",1,661.3941023000225,663.3948587000195,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,67,67,67,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",663.4119920000085,665.4127656000201,663.4119920000085,664.4121583000233,664.3968641000101,665.3967907000042,"[0, 0, 0]",1,663.4119920000085,665.4127656000201,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,68,68,68,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",665.4300085000286,667.4306265000196,665.4300085000286,666.4306311000255,666.4133172000002,667.4137273000088,"[0, 0, 0]",1,665.4300085000286,667.4306265000196,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,69,69,69,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",667.4470163000224,669.4483824000054,667.4470163000224,668.4481084000145,668.4315137000231,669.4315958000079,"[0, 0, 0]",1,667.4470163000224,669.4483824000054,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,70,70,70,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",669.4649362000055,671.4662176000129,669.4649362000055,670.4653345000115,670.4486294000235,671.4511809000105,"[0, 0, 0]",0,669.4649362000055,671.4662176000129,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,71,71,71,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",671.4822366000153,673.483552700025,671.4822366000153,672.4828422000282,672.4673547000275,673.4667367000075,"[0, 0, 0]",1,671.4822366000153,673.483552700025,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,72,72,72,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",673.5268847000261,675.5384186000156,673.5268847000261,674.535867700004,674.5177154000266,675.5184236000059,"[0, 0, 0]",1,673.5268847000261,675.5384186000156,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,73,73,73,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",675.5512857000285,677.5520358000067,675.5512857000285,676.5515160000068,676.5350233000063,677.5352614000149,"[0, 0, 0]",0,675.5512857000285,677.5520358000067,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,74,74,74,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",677.5684471000277,679.5697968000022,677.5684471000277,678.5690539000207,678.5523734000162,679.5528471000143,"[0, 0, 0]",1,677.5684471000277,679.5697968000022,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,75,75,75,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",679.5861986000091,None,679.5861986000091,680.5872323000222,680.5708899000019,681.5714667000284,"[0, 0, 0]",1,679.5861986000091,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,76,76,76,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",681.5874638000096,683.5883516000176,681.5874638000096,682.5879972000257,682.573855100025,683.5720466000203,"[0, 0, 0]",1,681.5874638000096,683.5883516000176,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,77,77,77,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",683.6067888000107,685.6073552000162,683.6067888000107,684.6225830000185,684.5888337000215,685.5897098000278,"[0, 0, 0]",1,683.6067888000107,685.6073552000162,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,78,78,78,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",685.6230096000072,None,685.6230096000072,686.624822200014,686.6071795000171,687.609454200021,"[0, 0, 0]",1,685.6230096000072,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,79,79,79,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",687.624031400017,689.6281048000092,687.624031400017,688.6244501000037,688.6077990000194,689.6104102000245,"[0, 0, 0]",1,687.624031400017,689.6281048000092,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,80,80,80,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",689.6417146000022,691.6427187000227,689.6417146000022,690.6426111000183,690.625537600019,691.6259426000179,"[0, 0, 0]",0,689.6417146000022,691.6427187000227,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,81,81,81,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",691.658987200004,693.6615780000284,691.658987200004,692.6596252000018,692.6432478000061,693.6445507000026,"[0, 0, 0]",1,691.658987200004,693.6615780000284,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,82,82,82,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",693.6783429000061,695.6794577000255,693.6783429000061,694.6774828000052,694.6609434000275,695.6615644000121,"[0, 0, 0]",1,693.6783429000061,695.6794577000255,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,83,83,83,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",695.6944917000073,697.695543400012,695.6944917000073,696.6949400000158,696.6785396000196,697.6808502000058,"[0, 0, 0]",0,695.6944917000073,697.695543400012,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,84,84,84,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",697.7122189000074,699.7153711000283,697.7122189000074,698.7135768000153,698.6982634000015,699.7153711000283,"[0, 0, 0]",1,697.7122189000074,699.7153711000283,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,85,85,85,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",699.7299694000103,701.730848200008,699.7299694000103,700.7304629000137,700.7152265000041,701.71581590001,"[0, 0, 0]",1,699.7299694000103,701.730848200008,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,86,86,86,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",701.7497495000134,703.7519994000031,701.7497495000134,702.7648696000106,702.7313748000015,703.7323447000235,"[0, 0, 0]",1,701.7497495000134,703.7519994000031,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,87,87,87,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",703.7651081000222,None,703.7651081000222,704.7673133000208,704.7509889000212,None,"[0, 0, 0]",1,703.7651081000222,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,88,88,88,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",705.7804905000085,707.784146400023,705.7804905000085,706.7836668000091,706.7669478000025,707.7672070000262,"[0, 0, 0]",1,705.7804905000085,707.784146400023,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,89,89,89,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",707.8011874000076,709.8017676000018,707.8011874000076,708.8014252000139,708.7846172000282,709.7870835000067,"[0, 0, 0]",0,707.8011874000076,709.8017676000018,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,90,90,90,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",709.8187297000259,711.8193681000266,709.8187297000259,710.8185463000264,710.8019040000218,711.8025288000063,"[0, 0, 0]",1,709.8187297000259,711.8193681000266,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,91,91,91,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",711.8375607000198,713.8381239000009,711.8375607000198,712.8405247000046,712.8207974000252,713.8212120000098,"[0, 0, 0]",1,711.8375607000198,713.8381239000009,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,92,92,92,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",713.8554881000018,None,713.8554881000018,714.8566878000274,714.8417556000059,None,"[0, 0, 0]",0,713.8554881000018,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,93,93,93,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",715.8580088000163,717.8580045000126,715.8580088000163,716.8724017000059,716.8386588000285,717.8411987000145,"[0, 0, 0]",1,715.8580088000163,717.8580045000126,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,94,94,94,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",717.8722261000075,719.8733793000283,717.8722261000075,718.8822533000202,718.8689849000075,719.8733793000283,"[0, 0, 0]",1,717.8722261000075,719.8733793000283,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,95,95,95,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",719.8901458000182,721.8943465000193,719.8901458000182,720.8924917000113,720.8738413000247,721.8746135000256,"[0, 0, 0]",1,719.8901458000182,721.8943465000193,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,96,96,96,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",721.9119425000099,None,721.9119425000099,722.9270301000215,722.8919524000084,723.8921095000114,"[0, 0, 0]",1,721.9119425000099,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,97,97,97,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",723.9255631000269,725.9266025000252,723.9255631000269,724.9271722000267,724.9124418000283,725.9266025000252,"[0, 0, 0]",1,723.9255631000269,725.9266025000252,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,98,98,98,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",725.942841800017,727.945981900004,725.942841800017,726.949068100017,726.9270711000136,727.9273472000204,"[0, 0, 0]",0,725.942841800017,727.945981900004,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,99,99,99,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",727.9614275000058,729.963358900015,727.9614275000058,728.9619106000173,728.9482186000096,729.963358900015,"[0, 0, 0]",1,727.9614275000058,729.963358900015,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,100,100,100,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",729.9785790000169,731.9794334000035,729.9785790000169,730.9791309000284,730.9630278000259,731.9641115000122,"[0, 0, 0]",1,729.9785790000169,731.9794334000035,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,101,101,101,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",731.9981456000241,None,731.9981456000241,733.015440600022,732.9801600000064,733.9841754000227,"[0, 0, 0]",0,731.9981456000241,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,102,102,102,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",733.9972840000119,735.9982620000083,733.9972840000119,734.9981340000231,734.9813463000173,735.983684900013,"[0, 0, 0]",1,733.9972840000119,735.9982620000083,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,103,103,103,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",736.014805200015,None,736.014805200015,737.0831865000073,737.0331477000145,None,"[0, 0, 0]",1,736.014805200015,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,104,104,104,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",738.0212186000135,None,738.0212186000135,739.0352174,739.0162387000164,740.0170232000237,"[0, 0, 0]",1,738.0212186000135,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,105,105,105,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",740.0337871000229,None,740.0337871000229,741.0437085000158,741.0074182000244,742.0218901000044,"[0, 0, 0]",1,740.0337871000229,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,106,106,106,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",742.0760009000078,None,742.0760009000078,743.0899401000061,743.0455133000214,None,"[0, 0, 0]",1,742.0760009000078,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,107,107,107,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",744.0819562000106,None,744.0819562000106,745.0861931000254,745.0763182000082,None,"[0, 0, 0]",1,744.0819562000106,None,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,108,108,108,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",746.0867385000165,748.0889054000145,746.0867385000165,747.0870020000148,747.0702998000197,748.0725173000246,"[0, 0, 0]",0,746.0867385000165,748.0889054000145,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,109,109,109,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",748.1044664000219,750.1055378000019,748.1044664000219,749.1063894000254,749.0883875,750.0883449000248,"[0, 0, 0]",1,748.1044664000219,750.1055378000019,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
