square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,4013.8511600999627,None,4013.8511600999627,4014.851159899961,4014.834482499864,4015.8345019000117,1,None,None,"[0, 0, 0]",,,4013.8511600999627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,4015.8511646999978,4015.8511646999978,4015.8511646999978,4016.8511876000557,4016.834497099975,4017.834507300053,1,None,None,"[0, 0, 0]",,,4015.8511646999978,4015.8511646999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,4017.851167500019,4017.851167500019,4017.851167500019,4018.8512213998474,4018.8345339000225,4019.8344407000113,1,None,None,"[0, 0, 0]",,,4017.851167500019,4017.851167500019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,4019.8511868000496,4019.8511868000496,4019.8511868000496,4020.8511979000177,4020.8345528999344,4021.834553899942,1,None,None,"[0, 0, 0]",,,4019.8511868000496,4019.8511868000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,4021.8512156999204,4021.8512156999204,4021.8512156999204,4022.8512303000316,4022.834554299945,4023.834589799866,1,None,None,"[0, 0, 0]",,,4021.8512156999204,4021.8512156999204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,4023.851220499957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34567901234568,4005.191192550119,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,4039.6680309998337,None,4043.9013975998387,None,4043.9013975998387,4044.901391600026,4044.88472969993,4045.8847453999333,1,None,None,"[0, 0, 0]",,,4043.9013975998387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014061349909752607,5.010570149868727,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,4045.9014020999894,None,4045.9014020999894,4046.9013971998356,4046.8847111999057,4047.8847538998816,1,None,None,"[0, 0, 0]",,,4045.9014020999894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,4047.901431999868,4047.901431999868,4047.901431999868,4048.9014609998558,4048.8847542998847,4049.884768599877,1,None,None,"[0, 0, 0]",,,4047.901431999868,4047.901431999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,4049.9014314999804,4049.9014314999804,4049.9014314999804,4050.901446199976,4050.884775399929,4051.884787699906,1,None,None,"[0, 0, 0]",,,4049.9014314999804,4049.9014314999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,4051.9517556999344,4051.9517556999344,4051.9517556999344,4052.951475800015,4052.9347967000213,None,1,None,None,"[0, 0, 0]",,,4051.9517556999344,4051.9517556999344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,4053.918129700003,None,4053.918129700003,4054.9181567998603,4054.9014756998513,4055.9014808000065,1,None,None,"[0, 0, 0]",,,4053.918129700003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,4055.9181496999227,4055.9181496999227,4055.9181496999227,4056.9181478000246,4056.901504999958,4057.9014979000203,1,None,None,"[0, 0, 0]",,,4055.9181496999227,4055.9181496999227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,4057.9181796999183,4057.9181796999183,4057.9181796999183,4058.9181762998924,4058.901528199902,4059.901549599832,1,None,None,"[0, 0, 0]",,,4057.9181796999183,4057.9181796999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,4059.9180781999603,4059.9180781999603,4059.9180781999603,4060.9181921000127,4060.901524099987,4061.9015301000327,1,None,None,"[0, 0, 0]",,,4059.9180781999603,4059.9180781999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,4061.9181853998452,4061.9181853998452,4061.9181853998452,4062.918202599976,4062.90155459987,4063.901546299923,1,None,None,"[0, 0, 0]",,,4061.9181853998452,4061.9181853998452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,4063.9182092000265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17283950617284,4045.074873750098,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,4368.120614700019,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4374.887355499901,None,4374.887355499901,4375.887364899972,4375.870691000018,4376.8706886,"[0, 0, 0]",1,4374.887355499901,None,4111.785594000015,4111.785594000015,None,space,236.86330470000394,4111.785594000015,None,,,,,0.014058049768209457,5.010572449769825,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4376.887374500046,4378.8873709999025,4376.887374500046,4377.887374799931,4377.870717499871,4378.870725099929,"[0, 0, 0]",1,4376.887374500046,4378.8873709999025,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4378.9040562999435,4380.90407639998,4378.9040562999435,4379.904053899925,4379.887401999906,4380.887399700005,"[0, 0, 0]",1,4378.9040562999435,4380.90407639998,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4380.9207243998535,4382.920759399887,4380.9207243998535,4381.920752099948,4381.904076999985,4382.904086000053,"[0, 0, 0]",1,4380.9207243998535,4382.920759399887,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4382.97097509983,None,4382.97097509983,4383.9707704000175,4383.95408429997,None,"[0, 0, 0]",1,4382.97097509983,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4384.954093700042,4386.954108499922,4384.954093700042,4385.954108899925,4385.937437299872,4386.937453799881,"[0, 0, 0]",1,4384.954093700042,4386.954108499922,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4386.970696300035,4388.970793999964,4386.970696300035,4387.970777499955,4387.954112299951,4388.954130499857,"[0, 0, 0]",1,4386.970696300035,4388.970793999964,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4388.987463099882,4390.98748599994,4388.987463099882,4389.987485399935,4389.970814599888,4390.970798899885,"[0, 0, 0]",1,4388.987463099882,4390.98748599994,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4391.004153699847,4393.00415110006,4391.004153699847,4392.004156899871,4391.987486799946,4392.987508799881,"[0, 0, 0]",1,4391.004153699847,4393.00415110006,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4393.0208250998985,4395.020883399993,4393.0208250998985,4394.020830699941,4394.004181100056,4395.0042153999675,"[0, 0, 0]",1,4393.0208250998985,4395.020883399993,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,4395.037536700023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2716049382716,4373.409924949985,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",None,0,0,0,0,,,,,4408.270962999901,None,4415.087677899981,None,4415.087677899981,4416.087681599893,4416.071041399846,4417.071004899917,1,None,None,"[0, 0, 0]",,,4415.087677899981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014942149864509702,5.012281849980354,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,4417.087681500008,None,4417.087681500008,4418.087691099849,4418.071054799948,4419.071046199882,1,None,None,"[0, 0, 0]",,,4417.087681500008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,4419.087683399906,4419.087683399906,4419.087683399906,4420.087712799897,4420.071044099983,4421.071052700048,1,None,None,"[0, 0, 0]",,,4419.087683399906,4419.087683399906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4421.087714199908,4421.087714199908,4421.087714199908,4422.087727499893,4422.071069899946,4423.07106560003,1,None,None,"[0, 0, 0]",,,4421.087714199908,4421.087714199908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,4423.138103399891,4423.138103399891,4423.138103399891,4424.137754000025,4424.104420299875,None,1,None,None,"[0, 0, 0]",,,4423.138103399891,4423.138103399891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,4425.10442540003,None,4425.10442540003,4426.104429599829,4426.087770599872,4427.087753399974,1,None,None,"[0, 0, 0]",,,4425.10442540003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,4427.103926199954,4427.103926199954,4427.103926199954,4428.104435699992,4428.087788000004,4429.0877874,1,None,None,"[0, 0, 0]",,,4427.103926199954,4427.103926199954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,4429.104468799895,4429.104468799895,4429.104468799895,4430.104464299977,4430.087779100053,4431.087801499991,1,None,None,"[0, 0, 0]",,,4429.104468799895,4429.104468799895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,4431.1044717999175,4431.1044717999175,4431.1044717999175,4432.10448349989,4432.087802099995,4433.087806500029,1,None,None,"[0, 0, 0]",,,4431.1044717999175,4431.1044717999175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,4433.104495899985,4433.104495899985,4433.104495899985,4434.104499999899,4434.087825600058,4435.087826799834,1,None,None,"[0, 0, 0]",,,4433.104495899985,4433.104495899985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,4435.104511399986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.814814814814817,4416.143553250004,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,4450.354661599966,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4455.171320799971,None,4455.171320799971,4456.171329200035,4456.154666200047,4457.154681300046,"[0, 0, 0]",1,4455.171320799971,None,,,,,,,,,,,,0.014983349945396185,5.012324149953201,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4457.171345199924,4459.171359200031,4457.171345199924,4458.171342999907,4458.15468139993,4459.154682599939,"[0, 0, 0]",1,4457.171345199924,4459.171359200031,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4459.188009599922,4461.188084299909,4459.188009599922,4460.188022499904,4460.171375399921,4461.171370799886,"[0, 0, 0]",0,4459.188009599922,4461.188084299909,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4461.204589699861,4463.204725799849,4461.204589699861,4462.204721800052,4462.1880497999955,4463.188054699916,"[0, 0, 0]",1,4461.204589699861,4463.204725799849,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4463.254957600031,None,4463.254957600031,4464.25473419996,4464.238056199858,None,"[0, 0, 0]",1,4463.254957600031,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4465.238081099931,4467.238077099901,4465.238081099931,4466.238083199831,4466.221418299945,4467.221421699971,"[0, 0, 0]",1,4465.238081099931,4467.238077099901,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4467.254744699923,4469.25478219986,4467.254744699923,4468.254756500013,4468.238103299867,4469.238099799957,"[0, 0, 0]",0,4467.254744699923,4469.25478219986,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4469.271430699853,4471.2714549000375,4469.271430699853,4470.271462699864,4470.2547855998855,4471.254779799841,"[0, 0, 0]",0,4469.271430699853,4471.2714549000375,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4471.288104899926,4473.288120999932,4471.288104899926,4472.288126999978,4472.271458799951,4473.2715433998965,"[0, 0, 0]",0,4471.288104899926,4473.288120999932,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4473.304808199871,4475.304813900031,4473.304808199871,4474.304801800055,4474.288149500033,4475.288158999989,"[0, 0, 0]",1,4473.304808199871,4475.304813900031,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,4475.32150109997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.456790123456795,4458.5607186497655,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,4493.121656100033,None,4495.388324599946,None,4495.388324599946,4496.38832030003,4496.371647199849,4497.37166529987,1,None,None,"[0, 0, 0]",,,4495.388324599946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014838050119578838,5.012069550110027,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,4497.388309499947,None,4497.388309499947,4498.388338400051,4498.3716589999385,4499.371678199852,1,None,None,"[0, 0, 0]",,,4497.388309499947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,4499.388340199832,4499.388340199832,4499.388340199832,4500.388351999922,4500.37167969998,4501.371695799986,1,None,None,"[0, 0, 0]",,,4499.388340199832,4499.388340199832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4501.3883598998655,4501.3883598998655,4501.3883598998655,4502.388367899926,4502.371723399963,4503.37171119987,1,None,None,"[0, 0, 0]",,,4501.3883598998655,4501.3883598998655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,4503.472065199865,4503.472065199865,4503.472065199865,4504.471736100037,4504.4550506998785,None,1,None,None,"[0, 0, 0]",,,4503.472065199865,4503.472065199865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,4505.405074199894,None,4505.405074199894,4506.405083999969,4506.388400000054,4507.388428000035,1,None,None,"[0, 0, 0]",,,4505.405074199894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,4507.405069499975,4507.405069499975,4507.405069499975,4508.405109700048,4508.388413300039,4509.388439300004,1,None,None,"[0, 0, 0]",,,4507.405069499975,4507.405069499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,4509.4050993998535,4509.4050993998535,4509.4050993998535,4510.405091899913,4510.388443900039,4511.388440799899,1,None,None,"[0, 0, 0]",,,4509.4050993998535,4509.4050993998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,4511.405101699987,4511.405101699987,4511.405101699987,4512.4051314999815,4512.388487600023,4513.388470700011,1,None,None,"[0, 0, 0]",,,4511.405101699987,4511.405101699987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
