square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,3802.250741100055,3802.250741100055,3802.250741100055,3803.2507546000415,3803.234118000022,3804.234106100048,1,None,None,"[0, 0, 0]",,,3802.250741100055,3802.250741100055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3804.2507691000355,3804.2507691000355,3804.2507691000355,3805.250769000035,3805.2341252999613,3806.2341323000146,1,None,None,"[0, 0, 0]",,,3804.2507691000355,3804.2507691000355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,3806.250777999987,3806.250777999987,3806.250777999987,3807.2507883999497,3807.234157799976,3808.234137200052,1,None,None,"[0, 0, 0]",,,3806.250777999987,3806.250777999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,3808.2507001999766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.641975308641975,3776.997196870041,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,3824.2177528999746,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3828.3176567000337,None,3828.3176567000337,3829.3176573000383,3829.3009818999562,3830.3010020999936,"[0, 0, 0]",1,3828.3176567000337,None,,,,,,,,,,0.014566329889930785,5.01173432986252,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3830.317675599945,3832.317692599958,3830.317675599945,3831.317666799994,3831.3010003999807,3832.3010093000485,"[0, 0, 0]",1,3830.317675599945,3832.317692599958,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3832.3343282999704,3834.3343443999765,3832.3343282999704,3833.334353400045,3833.3177048000507,3834.3176990000065,"[0, 0, 0]",1,3832.3343282999704,3834.3343443999765,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3834.351033700048,3836.3510539999697,3834.351033700048,3835.351052599959,3835.334370100056,3836.3342792999465,"[0, 0, 0]",1,3834.351033700048,3836.3510539999697,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3836.401163500035,None,3836.401163500035,3837.401066499995,3837.401066499995,None,"[0, 0, 0]",1,3836.401163500035,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3838.3844073000364,3840.3844201000175,3838.3844073000364,3839.3843890000135,3839.3677521999925,3840.3677444000496,"[0, 0, 0]",0,3838.3844073000364,3840.3844201000175,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3840.4010802999837,3842.4011025000364,3840.4010802999837,3841.4011384999612,3841.3844205000205,3842.3844124999596,"[0, 0, 0]",0,3840.4010802999837,3842.4011025000364,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3842.4177760999883,3844.4177793000126,3842.4177760999883,3843.4177772999974,3843.401102300035,3844.401144800009,"[0, 0, 0]",1,3842.4177760999883,3844.4177793000126,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3844.4344503999455,3846.4344720999943,3844.4344503999455,3845.4344416999957,3845.417787299957,3846.417789899977,"[0, 0, 0]",1,3844.4344503999455,3846.4344720999943,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3846.4511472999584,3848.451037700055,3846.4511472999584,3847.451149999979,3847.4344763000263,3848.434470099979,"[0, 0, 0]",0,3846.4511472999584,3848.451037700055,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,3848.4678036000114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.641975308641975,3819.213936770102,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,3865.7348429999547,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3868.5179935999913,None,3868.5179935999913,3869.51800000004,3869.5013352000387,3870.501337100053,"[0, 0, 0]",1,3868.5179935999913,None,,,,,,,,,,0.014856429887004197,5.012316729989834,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3870.5180178999435,3872.518021099968,3870.5180178999435,3871.518046000041,3871.501340699964,3872.5013421999756,"[0, 0, 0]",1,3870.5180178999435,3872.518021099968,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3872.5346852999646,3874.5346877999837,3872.5346852999646,3873.5346874999814,3873.5180313000455,3874.5180407000007,"[0, 0, 0]",1,3872.5346852999646,3874.5346877999837,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3874.55141179997,3876.5513736000285,3874.55141179997,3875.5513714000117,3875.534708100022,3876.5347167999716,"[0, 0, 0]",1,3874.55141179997,3876.5513736000285,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3876.6348916999996,None,3876.6348916999996,3877.6347587000346,3877.618089800002,None,"[0, 0, 0]",1,3876.6348916999996,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3878.5847290999955,3880.58474630001,3878.5847290999955,3879.5847534999484,3879.568097600015,3880.5681023000507,"[0, 0, 0]",1,3878.5847290999955,3880.58474630001,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3880.601437799982,3882.6014357999666,3880.601437799982,3881.6014169000555,3881.584758799989,3882.5847580999834,"[0, 0, 0]",1,3880.601437799982,3882.6014357999666,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3882.618090200005,3884.618119999999,3882.618090200005,3883.618111000047,3883.601456400007,3884.6014425000176,"[0, 0, 0]",1,3882.618090200005,3884.618119999999,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3884.634809899959,3886.634802000015,3884.634809899959,3885.6347838999936,3885.6181070000166,3886.6181487999856,"[0, 0, 0]",1,3884.634809899959,3886.634802000015,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3886.6514624999836,3888.6514922999777,3886.6514624999836,3887.6514679000247,3887.6348333000205,3888.634836900048,"[0, 0, 0]",1,3886.6514624999836,3888.6514922999777,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,3888.6681687999517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74074074074074,3859.4144774699816,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3905.918162600021,None,3908.735011999961,None,3908.735011999961,3909.7350201000227,3909.718341800035,3910.718350399984,1,None,None,"[0, 0, 0]",,,3908.735011999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01462362997699529,5.011855829972774,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3910.7350104999496,None,3910.7350104999496,3911.7350143999793,3911.7183323999634,3912.7183604999445,1,None,None,"[0, 0, 0]",,,3910.7350104999496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3912.7350376000395,3912.7350376000395,3912.7350376000395,3913.7350431999657,3913.718362899963,3914.7183203999884,1,None,None,"[0, 0, 0]",,,3912.7350376000395,3912.7350376000395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3914.735051500029,3914.735051500029,3914.735051500029,3915.735064200009,3915.7183854000177,3916.718384900014,1,None,None,"[0, 0, 0]",,,3914.735051500029,3914.735051500029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3916.785230800044,3916.785230800044,3916.785230800044,3917.7850696999812,3917.768423200003,None,1,None,None,"[0, 0, 0]",,,3916.785230800044,3916.785230800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,0,5,5,5,,,,,,,3918.751751899952,None,3918.751751899952,3919.7517498000525,3919.7350811000215,3920.7350977000315,1,None,None,"[0, 0, 0]",,,3918.751751899952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3920.7517512999475,3920.7517512999475,3920.7517512999475,3921.7517626000335,3921.7351223999867,3922.735132599948,1,None,None,"[0, 0, 0]",,,3920.7517512999475,3920.7517512999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,3922.751785099972,3922.751785099972,3922.751785099972,3923.7517892000033,3923.735109400004,3924.7346121999435,1,None,None,"[0, 0, 0]",,,3922.751785099972,3922.751785099972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3924.7518023999874,3924.7518023999874,3924.7518023999874,3925.7518168999813,3925.7351421000203,3926.735142200021,1,None,None,"[0, 0, 0]",,,3924.7518023999874,3924.7518023999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,3926.7517690999666,3926.7517690999666,3926.7517690999666,3927.7518210000126,3927.735179099953,3928.7350462999893,1,None,None,"[0, 0, 0]",,,3926.7517690999666,3926.7517690999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,3928.7518356000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.209876543209877,3895.498268969939,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,3942.018762200023,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3948.8020084999735,None,3948.8020084999735,3949.802004899946,3949.7853562999517,3950.785345799988,"[0, 0, 0]",1,3948.8020084999735,None,,,,,,,,,,0.014487829990684986,5.0116129299858585,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3950.8020258999895,3952.8020323000383,3950.8020258999895,3951.802009999985,3951.7853468999965,3952.785376199987,"[0, 0, 0]",1,3950.8020258999895,3952.8020323000383,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3952.8186821000418,3954.818723400007,3952.8186821000418,3953.8187039999757,3953.8020344000543,3954.802058800007,"[0, 0, 0]",1,3952.8186821000418,3954.818723400007,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3954.835388700012,3956.8353127000155,3954.835388700012,3955.8353769000387,3955.818707700004,3956.8187304999446,"[0, 0, 0]",1,3954.835388700012,3956.8353127000155,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3956.91885310004,None,3956.91885310004,3957.918750999961,3957.9020930000115,None,"[0, 0, 0]",1,3956.91885310004,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3958.8687580999685,3960.8687811000273,3958.8687580999685,3959.8687722999603,3959.8520841000136,3960.852114600013,"[0, 0, 0]",1,3958.8687580999685,3960.8687811000273,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3960.8854242999805,3962.8854580000043,3960.8854242999805,3961.885445800028,3961.8687777000014,3962.8687887999695,"[0, 0, 0]",1,3960.8854242999805,3962.8854580000043,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3962.902129400056,3964.902141700033,3962.902129400056,3963.9021270000376,3963.885464800056,3964.885469199973,"[0, 0, 0]",1,3962.902129400056,3964.902141700033,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3964.9187972999644,3966.9188230000436,3964.9187972999644,3965.9188222000375,3965.9021510999883,3966.902147499961,"[0, 0, 0]",1,3964.9187972999644,3966.9188230000436,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3966.9354834000114,3968.935500100022,3966.9354834000114,3967.935500600026,3967.9188396000536,3968.9187322000507,"[0, 0, 0]",1,3966.9354834000114,3968.935500100022,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,3968.952181300032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.098765432098766,3937.69902747008,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",None,0,0,0,0,,,,,3984.2191055000294,None,3989.019022600027,None,3989.019022600027,3990.0190227000276,3990.0023348999675,3991.002360600047,1,None,None,"[0, 0, 0]",,,3989.019022600027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014114829828031361,5.010889429831877,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,3991.0190275999485,None,3991.0190275999485,3992.0188758999575,3992.002373400028,3993.002368799993,1,None,None,"[0, 0, 0]",,,3991.0190275999485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3993.0190492999973,3993.0190492999973,3993.0190492999973,3994.0190645999974,3994.0023770000553,3995.002393499948,1,None,None,"[0, 0, 0]",,,3993.0190492999973,3993.0190492999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,3995.0190724000568,3995.0190724000568,3995.0190724000568,3996.0190703000408,3996.002387500019,3997.002417600015,1,None,None,"[0, 0, 0]",,,3995.0190724000568,3995.0190724000568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,3997.0525406999514,3997.0525406999514,3997.0525406999514,3998.052397600026,3998.0357447999995,None,1,None,None,"[0, 0, 0]",,,3997.0525406999514,3997.0525406999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,3999.03575140005,None,3999.03575140005,4000.0357550999615,4000.019119899953,4001.0191221999703,1,None,None,"[0, 0, 0]",,,3999.03575140005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,0,6,6,6,,,,,,,4001.0357788000256,4001.0357788000256,4001.0357788000256,4002.035805599997,4002.0191313000396,4003.0191344999475,1,None,None,"[0, 0, 0]",,,4001.0357788000256,4001.0357788000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,4003.0357792000286,4003.0357792000286,4003.0357792000286,4004.0357967000455,4004.019149199943,4005.019152199966,1,None,None,"[0, 0, 0]",,,4003.0357792000286,4003.0357792000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,4005.0357081999537,4005.0357081999537,4005.0357081999537,4006.0357979000546,4006.0191382999765,4007.019166999962,1,None,None,"[0, 0, 0]",,,4005.0357081999537,4005.0357081999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,4007.0358347999863,4007.0358347999863,4007.0358347999863,4008.0358330999734,4008.019177600043,4009.0191851999843,1,None,None,"[0, 0, 0]",,,4007.0358347999863,4007.0358347999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
