square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1245.432172599947,1247.4321893999586,1245.432172599947,1246.4321781999897,1246.4155067000538,1247.415513999993,"[0, 0, 0]",1,1245.432172599947,1247.4321893999586,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1247.4488456000108,1249.4488611000124,1247.4488456000108,1248.4488569999812,1248.4321994000347,1249.4322245999938,"[0, 0, 0]",1,1247.4488456000108,1249.4488611000124,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1249.5152874999912,None,1249.5152874999912,1250.5155364000238,1250.4988788999617,None,"[0, 0, 0]",1,1249.5152874999912,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1251.4822140999604,1253.4822539000306,1251.4822140999604,1252.4822276999475,1252.4655504999682,1253.4655585000291,"[0, 0, 0]",1,1251.4822140999604,1253.4822539000306,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1253.498902500025,1255.4989115999779,1253.498902500025,1254.4989086999558,1254.482239700039,1255.4822549000382,"[0, 0, 0]",1,1253.498902500025,1255.4989115999779,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1255.5155793000013,1257.5155976000242,1255.5155793000013,1256.515585300047,1256.4989303000038,1257.4989350000396,"[0, 0, 0]",1,1255.5155793000013,1257.5155976000242,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1257.5321749000577,1259.532289099996,1257.5321749000577,1258.5323633999797,1258.5156163000502,1259.5156064999755,"[0, 0, 0]",1,1257.5321749000577,1259.532289099996,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1259.5489413000178,1261.5489703000057,1259.5489413000178,1260.5489666999783,1260.5323079000227,1261.5323145999573,"[0, 0, 0]",1,1259.5489413000178,1261.5489703000057,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1261.5656242000405,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.802469135802472,925.9935204799986,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,1296.582595600048,None,,,,,,,,,,,,,,,,,,,,,,,,,,1276.582429699949,None,12.716049382716053,958.8248551799916,0.01293362001888454,5.00873112003319,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,1331.59956230002,None,,,,,,,,,,,,,,,,,,,,,,,,,,1311.5993805000326,None,14.691358024691356,994.9237199800555,0.015195320011116564,5.013410820043646,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,1366.6165231999476,None,,,,,,,,,,,,,,,,,,,,,,,,,,1346.616360999993,None,13.33333333333333,1032.207358279964,0.01664051995612681,5.016156619996764,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",None,0,0,0,0,1623.2523256000131,None,None,None,"[0, 0, 0]",1629.8020852999762,1631.8021071000258,1629.8020852999762,1630.8020903000142,1630.785442500026,1631.7854355999734,"[0, 0, 0]",1,1629.8020852999762,1631.8021071000258,,,,,,1412.717172899982,1412.717172899982,None,space,180.3192855999805,1412.717172899982,None,,,,,0.016647320124320686,5.01614702004008,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1631.8187620999524,1633.8187822999898,1631.8187620999524,1632.8187844000058,1632.8021089000395,1633.8021286999574,"[0, 0, 0]",1,1631.8187620999524,1633.8187822999898,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1633.8354576999554,1635.8354724999517,1633.8354576999554,1634.8354702000506,1634.8187984999968,1635.8187950999709,"[0, 0, 0]",1,1633.8354576999554,1635.8354724999517,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1635.8521459000185,1637.8521579999942,1635.8521459000185,1636.852141899988,1636.8354842000408,1637.835498200031,"[0, 0, 0]",1,1635.8521459000185,1637.8521579999942,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1637.952532800031,None,1637.952532800031,1638.9521678000456,1638.935529200011,None,"[0, 0, 0]",1,1637.952532800031,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1639.8855183999985,1641.8855251000496,1639.8855183999985,1640.8855225000298,1640.8688480999554,1641.8688607000513,"[0, 0, 0]",1,1639.8855183999985,1641.8855251000496,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1641.9021858000197,1643.9022173000267,1641.9021858000197,1642.9022270999849,1642.8855675000232,1643.8854978999589,"[0, 0, 0]",1,1641.9021858000197,1643.9022173000267,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1643.9188835000386,1645.9188888999633,1643.9188835000386,1644.9188779999968,1644.902241099975,1645.9022322000237,"[0, 0, 0]",1,1643.9188835000386,1645.9188888999633,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1645.9355606000172,1647.9355863999808,1645.9355606000172,1646.9355707999784,1646.9188990000403,1647.9189156000502,"[0, 0, 0]",1,1645.9355606000172,1647.9355863999808,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1647.9522381999996,1649.9522656999761,1647.9522381999996,1648.952258000034,1648.9355919000227,1649.935587199987,"[0, 0, 0]",1,1647.9522381999996,1649.9522656999761,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1649.9689102000557,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.65432098765432,1311.0299105800223,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",None,0,0,0,0,1663.236098799971,None,None,None,"[0, 0, 0]",1670.0024329000153,None,1670.0024329000153,1671.0024493000237,1670.9857816000003,1671.9858284000074,"[0, 0, 0]",1,1670.0024329000153,None,,,,,,,,,,,,,,,,,0.013100420008413494,5.009022520040162,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1672.0024547999492,1674.0024761999957,1672.0024547999492,1673.0024733999744,1672.9857947999844,1673.9857909999555,"[0, 0, 0]",1,1672.0024547999492,1674.0024761999957,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1674.0191368999658,1676.0190700000385,1674.0191368999658,1675.0191330000525,1675.0024823000422,1676.0024951000232,"[0, 0, 0]",1,1674.0191368999658,1676.0190700000385,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1676.0358173999703,1678.0358339999802,1676.0358173999703,1677.0358301999513,1677.019147700048,1678.0191579000093,"[0, 0, 0]",1,1676.0358173999703,1678.0358339999802,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1678.102518400061,None,1678.102518400061,1679.1025220999727,1679.0858436999843,None,"[0, 0, 0]",1,1678.102518400061,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1680.0690888999961,1682.0691994000226,1680.0690888999961,1681.0691838000203,1681.0525229000486,1682.0525187000167,"[0, 0, 0]",1,1680.0690888999961,1682.0691994000226,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1682.0858647000277,1684.085883300053,1682.0858647000277,1683.0858758999966,1683.069213700015,1684.0692191000562,"[0, 0, 0]",1,1682.0858647000277,1684.085883300053,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1684.1025745000225,1686.1025791000575,1684.1025745000225,1685.1025558999972,1685.085898600053,1686.0858972000424,"[0, 0, 0]",1,1684.1025745000225,1686.1025791000575,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1686.1192280000541,1688.1192512999987,1686.1192280000541,1687.1192352999933,1687.1025834999746,1688.102599899983,"[0, 0, 0]",1,1686.1192280000541,1688.1192512999987,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1688.1359310999978,1690.1359239000594,1688.1359310999978,1689.135930599994,1689.1192611999577,1690.11927809997,"[0, 0, 0]",1,1688.1359310999978,1690.1359239000594,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1690.1526026000502,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74074074074074,1356.0298375800485,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",None,0,0,0,0,1707.3856879000086,None,None,None,"[0, 0, 0]",1710.1861190999625,None,1710.1861190999625,1711.1861215999816,1711.1694524999475,1712.1694702999666,"[0, 0, 0]",1,1710.1861190999625,None,,,,,,,,,,,,,,,,,0.013548220042139292,5.009973620064557,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1712.1861052999739,1714.1861391999992,1712.1861052999739,1713.1861225999892,1713.1694676000625,1714.1694898999995,"[0, 0, 0]",1,1712.1861052999739,1714.1861391999992,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1714.2028168999823,1716.2028215000173,1714.2028168999823,1715.2031713000033,1715.186528500053,1716.1861465000547,"[0, 0, 0]",1,1714.2028168999823,1716.2028215000173,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1716.2194973999867,1718.2195298000006,1716.2194973999867,1717.2195085999556,1717.2028417000547,1718.2028413000517,"[0, 0, 0]",1,1716.2194973999867,1718.2195298000006,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1718.2866206000326,None,1718.2866206000326,1719.2861886000028,1719.2695147000486,None,"[0, 0, 0]",1,1718.2866206000326,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",1720.2528180000372,1722.252880700049,1720.2528180000372,1721.2528597000055,1721.2362014000537,1722.236201300053,"[0, 0, 0]",1,1720.2528180000372,1722.252880700049,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1722.2695596000412,1724.2695654999698,1722.2695596000412,1723.269565799972,1723.2528843999607,1724.2529018999776,"[0, 0, 0]",1,1722.2695596000412,1724.2695654999698,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1724.286222500028,1726.2862432999536,1724.286222500028,1725.2862417000579,1725.269565399969,1726.2695795999607,"[0, 0, 0]",1,1724.286222500028,1726.2862432999536,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1726.3029183000326,1728.302933500032,1726.3029183000326,1727.3029184000334,1727.286241200054,1728.286258899956,"[0, 0, 0]",1,1726.3029183000326,1728.302933500032,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1728.31959129998,1730.3196132000303,1728.31959129998,1729.3196071999846,1729.3029276999878,1730.302944199997,"[0, 0, 0]",1,1728.31959129998,1730.3196132000303,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1730.3362782000331,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.41975308641975,1394.4469987800112,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",None,0,0,0,0,1747.3531032999745,None,None,None,"[0, 0, 0]",1750.3531002999516,1752.3531338999746,1750.3531002999516,1751.3531258000294,1751.3531258000294,1752.3531338999746,"[0, 0, 0]",1,1750.3531002999516,1752.3531338999746,,,,,,,,,,,,,,,,,0.013429520069621503,5.009753720019944,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1752.3698074000422,1754.369808700052,1752.3698074000422,1753.3698012999957,1753.3531433000462,1754.3531556000235,"[0, 0, 0]",1,1752.3698074000422,1754.369808700052,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1754.3865735,1756.386513400008,1754.3865735,1755.386501800036,1755.369826799957,1756.3698367000325,"[0, 0, 0]",1,1754.3865735,1756.386513400008,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1756.4030964999693,1758.403192400001,1756.4030964999693,1757.4031717999605,1757.3865135000087,1758.386525399983,"[0, 0, 0]",1,1756.4030964999693,1758.403192400001,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1758.41984950006,1760.4198662999552,1758.41984950006,1759.4198587000137,1759.4031955000246,1760.4032033999683,"[0, 0, 0]",1,1758.41984950006,1760.4198662999552,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1760.4365506999893,1762.4365593000548,1760.4365506999893,1761.4369271000614,1761.4198680999689,1762.4198908000253,"[0, 0, 0]",1,1760.4365506999893,1762.4365593000548,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1762.453221600037,1764.4532397000585,1762.453221600037,1763.453236500034,1763.4365780999651,1764.4365775999613,"[0, 0, 0]",1,1762.453221600037,1764.4532397000585,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1764.4699041000567,1766.46992329997,1764.4699041000567,1765.4699034000514,1765.4532445999794,1766.4532632000046,"[0, 0, 0]",1,1764.4699041000567,1766.46992329997,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1766.4865867999615,1768.4865035000257,1766.4865867999615,1767.486605299986,1767.4699286000105,1768.4699308000272,"[0, 0, 0]",1,1766.4865867999615,1768.4865035000257,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1768.5032787000528,1770.5032883000094,1768.5032787000528,1769.5032876000041,1769.4866213999921,1770.4866331999656,"[0, 0, 0]",0,1768.5032787000528,1770.5032883000094,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1770.51995300001,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",None,0,0,0,0,1782.5367194999708,None,None,None,"[0, 0, 0]",1785.5367391000036,None,1785.5367391000036,1786.5367571000243,1786.5200984999537,1787.5201031999895,"[0, 0, 0]",1,1785.5367391000036,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1787.5367758000502,1789.5367949999636,1787.5367758000502,1788.5367677999893,1788.5201112000505,1789.5201201000018,"[0, 0, 0]",1,1787.5367758000502,1789.5367949999636,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1789.5534509000136,1791.5535217999713,1789.5534509000136,1790.5534939999925,1790.5367876000237,1791.5368009000085,"[0, 0, 0]",1,1789.5534509000136,1791.5535217999713,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1791.5701237999601,1793.5701640000334,1791.5701237999601,1792.5701573999831,1792.5534805000061,1793.553501300048,"[0, 0, 0]",1,1791.5701237999601,1793.5701640000334,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1793.5868140000384,1795.5868371999823,1793.5868140000384,1794.5868290000362,1794.5696722000139,1795.5701700999634,"[0, 0, 0]",1,1793.5868140000384,1795.5868371999823,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1795.6035184999928,1797.6035399000393,1795.6035184999928,1796.6035258000484,1796.5868529999861,1797.5868499999633,"[0, 0, 0]",1,1795.6035184999928,1797.6035399000393,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
