square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",770.7408601001371,772.7408627001569,770.7408601001371,771.740866499953,771.724182800157,772.7242078001145,"[0, 0, 0]",1,770.7408601001371,772.7408627001569,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",772.7575272000395,774.7575449000578,772.7575272000395,773.7575493000913,773.7408924000338,774.7408966000658,"[0, 0, 0]",1,772.7575272000395,774.7575449000578,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",774.7742157001048,776.7742298999801,774.7742157001048,775.7745459999423,775.75757360016,776.7575679000001,"[0, 0, 0]",1,774.7742157001048,776.7742298999801,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",776.7908970001154,778.7909323000349,776.7908970001154,777.7909266999923,777.7742502000183,778.7742487001233,"[0, 0, 0]",1,776.7908970001154,778.7909323000349,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",778.8075957000256,780.8076112000272,778.8075957000256,779.8076037000865,779.7909413999878,780.7909554999787,"[0, 0, 0]",1,778.8075957000256,780.8076112000272,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,780.8242619000375,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.38271604938271,749.3722067000344,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,815.8412456000224,None,,,,,,,,,,,,,,,,,,,,,,,,,,795.8410742001142,None,32.65432098765432,784.3870332005899,0.013177799992263317,5.009351099841297,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,850.8582297000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,830.8580341001507,None,35.18518518518518,819.0705975000747,0.015295599587261677,5.013567299582064,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,885.8751833999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,865.8750329001341,None,50.0,853.0881415002514,0.015371900051832199,5.013600700069219,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,993.1427681001369,None,None,None,"[0, 0, 0]",995.9094922000077,997.90951830009,995.9094922000077,996.9094976000488,996.9094976000488,997.90951830009,"[0, 0, 0]",1,995.9094922000077,997.90951830009,,,,,,,,,,,,,960.8757941999938,None,,,0.01479079993441701,5.012441099854186,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",997.9261864,999.9261878000107,997.9261864,998.9261877001263,998.9095141999424,999.9095249001402,"[0, 0, 0]",1,997.9261864,999.9261878000107,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",999.9428491001017,1001.9428830000106,999.9428491001017,1000.9428672001231,1000.92649480002,1001.9262264999561,"[0, 0, 0]",1,999.9428491001017,1001.9428830000106,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",1001.9595570999663,1003.9595635000151,1001.9595570999663,1002.9595531001687,1002.9429210000671,1003.9429138000123,"[0, 0, 0]",1,1001.9595570999663,1003.9595635000151,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1004.0433292000089,None,1004.0433292000089,1005.0429148001131,1005.0262360000052,None,"[0, 0, 0]",1,1004.0433292000089,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1005.9929266001564,1007.9929377001245,1005.9929266001564,1006.9929192001,1006.9762636001687,1007.9762485001702,"[0, 0, 0]",1,1005.9929266001564,1007.9929377001245,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1008.0095927000511,1010.0096146999858,1008.0095927000511,1009.0096144999843,1008.9929512001108,1009.9929384000134,"[0, 0, 0]",1,1008.0095927000511,1010.0096146999858,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1010.0262931000907,1012.0262519000098,1010.0262931000907,1011.0262850001454,1011.0096167000011,1012.0096226001624,"[0, 0, 0]",1,1010.0262931000907,1012.0262519000098,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1012.0429738000967,1014.0429987001698,1012.0429738000967,1013.0429841000587,1013.0263533000834,1014.0263167000376,"[0, 0, 0]",1,1012.0429738000967,1014.0429987001698,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1014.0596537000965,1016.0596632000525,1014.0596537000965,1015.0596696999855,1015.0429919001181,1016.0430189999752,"[0, 0, 0]",1,1014.0596537000965,1016.0596632000525,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1016.0763249001466,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.97530864197531,987.9742200002074,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,1033.3265981001314,None,None,None,"[0, 0, 0]",1036.1098405001685,1038.1098665001336,1036.1098405001685,1037.1098454000894,1037.1098454000894,1038.1098665001336,"[0, 0, 0]",1,1036.1098405001685,1038.1098665001336,,,,,,,,,,,,,,,,,0.013252999866381288,5.0093388999812305,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1038.1265239000786,1040.1265517000575,1038.1265239000786,1039.1265329001471,1039.1098893000744,1040.1098730000667,"[0, 0, 0]",1,1038.1265239000786,1040.1265517000575,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1040.143218100071,1042.1432260000147,1040.143218100071,1041.1432259001303,1041.1265503000468,1042.1265708000865,"[0, 0, 0]",1,1040.143218100071,1042.1432260000147,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1042.1599357000086,1044.1599349000026,1042.1599357000086,1043.1599234000314,1043.1432302000467,1044.1432404001243,"[0, 0, 0]",1,1042.1599357000086,1044.1599349000026,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1044.2268028999679,None,1044.2268028999679,1045.2265904999804,1045.2099256000947,None,"[0, 0, 0]",1,1044.2268028999679,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1046.1932977000251,1048.1932787001133,1046.1932977000251,1047.1932767999824,1047.176605900051,1048.1766121000983,"[0, 0, 0]",1,1046.1932977000251,1048.1932787001133,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1048.2099470000248,1050.209983699955,1048.2099470000248,1049.2099705999717,1049.1932845001575,1050.1932926001027,"[0, 0, 0]",1,1048.2099470000248,1050.209983699955,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1050.2266520999838,1052.2266514999792,1050.2266520999838,1051.2266369001009,1051.2099746000022,1052.2099848000798,"[0, 0, 0]",1,1050.2266520999838,1052.2266514999792,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1052.2433148999698,1054.2433464999776,1052.2433148999698,1053.2433391001541,1053.226672400022,1054.2266659000888,"[0, 0, 0]",1,1052.2433148999698,1054.2433464999776,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1054.2600221999455,1056.2600281001069,1054.2600221999455,1055.26002590009,1055.2433388000354,1056.2433546001557,"[0, 0, 0]",1,1054.2600221999455,1056.2600281001069,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1056.2766981001478,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.12345679012346,1024.8245137000922,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,1070.3437999000307,None,None,None,"[0, 0, 0]",1076.3101922001224,1078.3102212999947,1076.3101922001224,1077.3102035999764,1077.2935436000116,1078.293542600004,"[0, 0, 0]",1,1076.3101922001224,1078.3102212999947,,,,,,,,,,,,,,,,,0.013264199951663613,5.009479399770498,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1078.3269092000555,1080.3268544999883,1078.3269092000555,1079.3268852001056,1079.310225600144,1080.3102259000298,"[0, 0, 0]",1,1078.3269092000555,1080.3268544999883,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1080.3435667001177,1082.3435820001177,1080.3435667001177,1081.3435800999869,1081.3269406000618,1082.3269344000146,"[0, 0, 0]",1,1080.3435667001177,1082.3435820001177,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1082.3602683001664,1084.3602623001207,1082.3602683001664,1083.3602530001663,1083.343648500042,1084.3435963999946,"[0, 0, 0]",1,1082.3602683001664,1084.3602623001207,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1084.4269801001064,None,1084.4269801001064,1085.4269523001276,1085.410275500035,None,"[0, 0, 0]",1,1084.4269801001064,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1086.3936306000687,1088.3936369000003,1086.3936306000687,1087.3936271001585,1087.376960300142,1088.3769410999957,"[0, 0, 0]",1,1086.3936306000687,1088.3936369000003,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1088.410294200061,1090.4103250000626,1088.410294200061,1089.4103068001568,1089.393648599973,1090.3936650000978,"[0, 0, 0]",1,1088.410294200061,1090.4103250000626,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1090.4269982001279,1092.4270123001188,1090.4269982001279,1091.4270071000792,1091.4103300001007,1092.4102555999998,"[0, 0, 0]",1,1090.4269982001279,1092.4270123001188,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1092.4436810000334,1094.4437072,1092.4436810000334,1093.443681600038,1093.4270272001158,1094.427020800067,"[0, 0, 0]",1,1092.4436810000334,1094.4437072,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1094.460363799939,1096.460383299971,1094.460363799939,1095.4603752000257,1095.4437083001249,1096.443711000029,"[0, 0, 0]",1,1094.460363799939,1096.460383299971,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1096.4770383001305,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.93827160493827,1064.4248711003456,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1454.446854900103,None,,,,,,,,,,,,,,,,,,,1222.0114941000938,1222.0114941000938,None,space,100.92126980004832,1222.0114941000938,None,1434.4466630001552,None,35.24691358024691,1426.974673700286,0.01325229974463582,5.009348599705845,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1489.4638173000421,None,,,,,,,,,,,,,,,,,,,,,,,,,,1469.4636472000275,None,36.91358024691358,1460.0082696001045,0.01662489981390536,5.016101299785078,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1524.4807971001137,None,,,,,,,,,,,,,,,,,,,,,,,,,,1504.4806181001477,None,36.54320987654321,1493.027480600169,0.01663720002397895,5.016246899962425,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,1538.5309387000743,None,None,None,"[0, 0, 0]",1544.5142020001076,None,1544.5142020001076,1545.5143220999744,1545.4976457001176,1546.497665300034,"[0, 0, 0]",1,1544.5142020001076,None,,,,,,,,,,,,,,,,,0.014410099945962429,5.011823300039396,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1546.5143307000399,1548.5143653000705,1546.5143307000399,1547.514348299941,1547.4976625000127,1548.4977160000708,"[0, 0, 0]",1,1546.5143307000399,1548.5143653000705,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1548.531006900128,1550.5310248001479,1548.531006900128,1549.5310249000322,1549.5143508000765,1550.5143733001314,"[0, 0, 0]",1,1548.531006900128,1550.5310248001479,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1550.547704000026,1552.5477090999484,1550.547704000026,1551.5477378000505,1551.5310347001068,1552.5310496999882,"[0, 0, 0]",1,1550.547704000026,1552.5477090999484,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1552.6144232000224,None,1552.6144232000224,1553.6144107000437,1553.5977127000224,None,"[0, 0, 0]",0,1552.6144232000224,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1554.5810587001033,1556.5810981001705,1554.5810587001033,1555.5810865000822,1555.5644148001447,1556.5644315001555,"[0, 0, 0]",1,1554.5810587001033,1556.5810981001705,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1556.5977370999753,1558.5977638000622,1556.5977370999753,1557.597748799948,1557.581097900169,1558.581100899959,"[0, 0, 0]",1,1556.5977370999753,1558.5977638000622,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1558.6144247001503,1560.6144483999815,1558.6144247001503,1559.6144435000606,1559.5972911000717,1560.5977938000578,"[0, 0, 0]",1,1558.6144247001503,1560.6144483999815,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1560.631109500071,1562.631146900123,1560.631109500071,1561.6311260999646,1561.6144680001307,1562.6144761999603,"[0, 0, 0]",1,1560.631109500071,1562.631146900123,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1562.6477989000268,1564.6478267000057,1562.6477989000268,1563.647820000071,1563.6311536000576,1564.631177800009,"[0, 0, 0]",1,1562.6477989000268,1564.6478267000057,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1564.664480900159,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41975308641975,1533.9459783001803,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,1579.931356200017,None,None,None,"[0, 0, 0]",1584.6980008999817,1586.6980215001386,1584.6980008999817,1585.6980165001005,1585.6813487000763,1586.6813469000626,"[0, 0, 0]",1,1584.6980008999817,1586.6980215001386,,,,,,,,,,,,,,,,,0.01294309995137155,5.00870730006136,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1586.7146787999664,1588.714699300006,1586.7146787999664,1587.7146878000349,1587.6980223001447,1588.6980423000641,"[0, 0, 0]",1,1586.7146787999664,1588.714699300006,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1588.7313868999481,1590.7308726999909,1588.7313868999481,1589.731388400076,1589.7147052001674,1590.7146972001065,"[0, 0, 0]",1,1588.7313868999481,1590.7308726999909,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1590.7480804000515,1592.7480895000044,1590.7480804000515,1591.7480593000073,1591.7314112000167,1592.731403700076,"[0, 0, 0]",1,1590.7480804000515,1592.7480895000044,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1592.7984581000637,None,1592.7984581000637,1593.798073900165,1593.7813946001697,None,"[0, 0, 0]",1,1592.7984581000637,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
