12.9120 	WARNING 	Requested an unavailable screen number - using first available.
217.5338 	DATA 	Keypress: 5
217.9912 	DATA 	Keypress: 5
218.4509 	DATA 	Keypress: 5
218.9085 	DATA 	Keypress: 5
219.3678 	DATA 	Keypress: 5
219.8243 	DATA 	Keypress: 5
220.2838 	DATA 	Keypress: 5
220.7679 	DATA 	Keypress: 5
221.2244 	DATA 	Keypress: 5
221.6839 	DATA 	Keypress: 5
222.1339 	DATA 	Keypress: 5
222.6010 	DATA 	Keypress: 5
223.0505 	DATA 	Keypress: 5
223.5086 	DATA 	Keypress: 5
223.9673 	DATA 	Keypress: 5
224.4252 	DATA 	Keypress: 5
224.8841 	DATA 	Keypress: 5
225.3679 	DATA 	Keypress: 5
225.8245 	DATA 	Keypress: 5
226.2846 	DATA 	Keypress: 5
226.7343 	DATA 	Keypress: 5
227.2004 	DATA 	Keypress: 5
227.6503 	DATA 	Keypress: 5
228.1082 	DATA 	Keypress: 5
228.5675 	DATA 	Keypress: 5
229.0254 	DATA 	Keypress: 5
229.4841 	DATA 	Keypress: 5
229.9679 	DATA 	Keypress: 5
230.4252 	DATA 	Keypress: 5
230.8843 	DATA 	Keypress: 5
231.3332 	DATA 	Keypress: 5
231.8013 	DATA 	Keypress: 5
232.2514 	DATA 	Keypress: 5
232.7083 	DATA 	Keypress: 5
233.1682 	DATA 	Keypress: 5
233.6256 	DATA 	Keypress: 5
234.0841 	DATA 	Keypress: 5
234.5679 	DATA 	Keypress: 5
235.0250 	DATA 	Keypress: 5
235.4845 	DATA 	Keypress: 5
235.9342 	DATA 	Keypress: 5
236.4006 	DATA 	Keypress: 5
236.8504 	DATA 	Keypress: 5
237.3086 	DATA 	Keypress: 5
237.7674 	DATA 	Keypress: 5
238.2254 	DATA 	Keypress: 5
238.6846 	DATA 	Keypress: 5
239.1679 	DATA 	Keypress: 5
239.6247 	DATA 	Keypress: 5
240.0843 	DATA 	Keypress: 5
240.5346 	DATA 	Keypress: 5
241.0013 	DATA 	Keypress: 5
241.4508 	DATA 	Keypress: 5
241.9089 	DATA 	Keypress: 5
242.3676 	DATA 	Keypress: 5
242.8256 	DATA 	Keypress: 5
243.2850 	DATA 	Keypress: 5
243.7678 	DATA 	Keypress: 5
244.2249 	DATA 	Keypress: 5
244.6844 	DATA 	Keypress: 5
245.1347 	DATA 	Keypress: 5
245.6011 	DATA 	Keypress: 5
246.0518 	DATA 	Keypress: 5
246.5087 	DATA 	Keypress: 5
246.9678 	DATA 	Keypress: 5
247.4257 	DATA 	Keypress: 5
247.8844 	DATA 	Keypress: 5
248.3671 	DATA 	Keypress: 5
248.8249 	DATA 	Keypress: 5
249.2843 	DATA 	Keypress: 5
249.7347 	DATA 	Keypress: 5
250.2018 	DATA 	Keypress: 5
250.6513 	DATA 	Keypress: 5
251.1085 	DATA 	Keypress: 5
251.5679 	DATA 	Keypress: 5
