217.0063 	WARNING 	Requested an unavailable screen number - using first available.
486.5605 	DATA 	Keypress: 5
487.0273 	DATA 	Keypress: 5
487.4763 	DATA 	Keypress: 5
487.9350 	DATA 	Keypress: 5
488.3932 	DATA 	Keypress: 5
488.8520 	DATA 	Keypress: 5
489.3099 	DATA 	Keypress: 5
489.7934 	DATA 	Keypress: 5
490.2518 	DATA 	Keypress: 5
490.7102 	DATA 	Keypress: 5
491.1605 	DATA 	Keypress: 5
491.6267 	DATA 	Keypress: 5
492.0768 	DATA 	Keypress: 5
492.5357 	DATA 	Keypress: 5
492.9941 	DATA 	Keypress: 5
493.4512 	DATA 	Keypress: 5
493.9101 	DATA 	Keypress: 5
494.3930 	DATA 	Keypress: 5
494.8518 	DATA 	Keypress: 5
495.3104 	DATA 	Keypress: 5
495.7603 	DATA 	Keypress: 5
496.2268 	DATA 	Keypress: 5
496.6770 	DATA 	Keypress: 5
497.1354 	DATA 	Keypress: 5
497.5934 	DATA 	Keypress: 5
498.0517 	DATA 	Keypress: 5
498.5106 	DATA 	Keypress: 5
498.9934 	DATA 	Keypress: 5
499.4522 	DATA 	Keypress: 5
499.9110 	DATA 	Keypress: 5
500.3606 	DATA 	Keypress: 5
500.8268 	DATA 	Keypress: 5
501.2777 	DATA 	Keypress: 5
501.7352 	DATA 	Keypress: 5
502.1938 	DATA 	Keypress: 5
502.6518 	DATA 	Keypress: 5
503.1145 	DATA 	Keypress: 5
503.5936 	DATA 	Keypress: 5
504.0513 	DATA 	Keypress: 5
504.5102 	DATA 	Keypress: 5
504.9599 	DATA 	Keypress: 5
505.4268 	DATA 	Keypress: 5
505.8767 	DATA 	Keypress: 5
506.3345 	DATA 	Keypress: 5
506.7934 	DATA 	Keypress: 5
507.2518 	DATA 	Keypress: 5
507.7108 	DATA 	Keypress: 5
508.1939 	DATA 	Keypress: 5
508.6514 	DATA 	Keypress: 5
509.1106 	DATA 	Keypress: 5
509.5605 	DATA 	Keypress: 5
510.0275 	DATA 	Keypress: 5
510.4771 	DATA 	Keypress: 5
510.9353 	DATA 	Keypress: 5
511.3945 	DATA 	Keypress: 5
511.8516 	DATA 	Keypress: 5
512.3106 	DATA 	Keypress: 5
512.7938 	DATA 	Keypress: 5
513.2517 	DATA 	Keypress: 5
513.7110 	DATA 	Keypress: 5
514.1608 	DATA 	Keypress: 5
514.6268 	DATA 	Keypress: 5
515.0775 	DATA 	Keypress: 5
515.5349 	DATA 	Keypress: 5
515.9944 	DATA 	Keypress: 5
516.4514 	DATA 	Keypress: 5
516.9102 	DATA 	Keypress: 5
517.3941 	DATA 	Keypress: 5
517.8517 	DATA 	Keypress: 5
518.3101 	DATA 	Keypress: 5
518.7609 	DATA 	Keypress: 5
519.2273 	DATA 	Keypress: 5
519.6780 	DATA 	Keypress: 5
520.1348 	DATA 	Keypress: 5
520.5942 	DATA 	Keypress: 5
521.0519 	DATA 	Keypress: 5
521.5105 	DATA 	Keypress: 5
521.9937 	DATA 	Keypress: 5
522.4522 	DATA 	Keypress: 5
522.9106 	DATA 	Keypress: 5
523.3606 	DATA 	Keypress: 5
523.8274 	DATA 	Keypress: 5
524.2775 	DATA 	Keypress: 5
524.7355 	DATA 	Keypress: 5
525.1945 	DATA 	Keypress: 5
525.6518 	DATA 	Keypress: 5
