square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response.rt_left,response.rt_right,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,3626.8335776000167,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3633.6334270000225,None,3633.6334270000225,3634.633446599997,3634.6167599000037,3635.61677339999,"[0, 0, 0]",1,3633.6334270000225,None,,,,,,,,,,,,,0.01478851999854669,5.012276920024306,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3635.6334454999887,3637.6334597000387,3635.6334454999887,3636.6334546,3636.6167873000377,3637.6168120999937,"[0, 0, 0]",1,3635.6334454999887,3637.6334597000387,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3637.650142600003,3639.6501396000385,3637.650142600003,3638.6501532000257,3638.6334656000254,3639.6334863000084,"[0, 0, 0]",1,3637.650142600003,3639.6501396000385,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3639.6668127999874,3641.666812600044,3639.6668127999874,3640.6668162000133,3640.650150100002,3641.6501826000167,"[0, 0, 0]",1,3639.6668127999874,3641.666812600044,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3641.7167828000383,None,3641.7167828000383,3642.716845499992,3642.716845499992,None,"[0, 0, 0]",1,3641.7167828000383,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3643.700191700016,3645.70020880003,3643.700191700016,3644.7001846000203,3644.6835358000244,3645.6835367000313,"[0, 0, 0]",1,3643.700191700016,3645.70020880003,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3645.716860799992,3647.7168789000134,3645.716860799992,3646.7168684999924,3646.700221200008,3647.7002279000008,"[0, 0, 0]",1,3645.716860799992,3647.7168789000134,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3647.733554300037,3649.733569400036,3647.733554300037,3648.733558100008,3648.716889800038,3649.7169042000314,"[0, 0, 0]",1,3647.733554300037,3649.733569400036,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3649.7502614000114,3651.7502477000235,3649.7502614000114,3650.7502448000014,3650.7335770000354,3651.7335803000024,"[0, 0, 0]",1,3649.7502614000114,3651.7502477000235,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3651.766926900018,3653.766927700024,3651.766926900018,3652.7669217000366,3652.7502784000244,3653.7502812999883,"[0, 0, 0]",1,3651.766926900018,3653.766927700024,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,3653.7836057000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.839506172839506,3609.2981046799105,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,3669.050628600002,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3673.8337911000126,None,3673.8337911000126,3674.8337716000387,3674.817112300021,3675.8171275000204,"[0, 0, 0]",1,3673.8337911000126,None,,,,,,,,,,,,,0.014535620051901788,5.011760120047256,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3675.833793500031,3677.8338132000063,3675.833793500031,3676.83379470004,3676.817127600021,3677.8171340000117,"[0, 0, 0]",1,3675.833793500031,3677.8338132000063,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3677.8504691999988,3679.850487700023,3677.8504691999988,3678.8504776000045,3678.8338184999884,3679.8338183999876,"[0, 0, 0]",1,3677.8504691999988,3679.850487700023,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3679.8671781999874,3681.867176400032,3679.8671781999874,3680.8671649000025,3680.850491899997,3681.850506399991,"[0, 0, 0]",1,3679.8671781999874,3681.867176400032,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3681.9171924000257,None,3681.9171924000257,3682.9171830000123,3682.9005143000395,None,"[0, 0, 0]",1,3681.9171924000257,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3683.9005247000023,3685.9005582000245,3683.9005247000023,3684.900532300002,3684.883871200029,3685.883868100005,"[0, 0, 0]",1,3683.9005247000023,3685.9005582000245,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3685.9171990000177,3687.9172390000313,3685.9171990000177,3686.917230800027,3686.9005508000264,3687.9005535999895,"[0, 0, 0]",1,3685.9171990000177,3687.9172390000313,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3687.9338935000123,3689.9339250000194,3687.9338935000123,3688.9339478000184,3688.917228300008,3689.917248200043,"[0, 0, 0]",1,3687.9338935000123,3689.9339250000194,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3689.9505680000293,3691.9505915000336,3689.9505680000293,3690.950586399995,3690.9339153000037,3691.9339233000064,"[0, 0, 0]",1,3689.9505680000293,3691.9505915000336,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3691.967272400041,3693.96728620003,3691.967272400041,3692.9672635000315,3692.950595000002,3693.950614600035,"[0, 0, 0]",1,3691.967272400041,3693.96728620003,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,3693.9839458999922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.839506172839506,3649.4980684799375,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,0,0,0,3709.2175695000333,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3714.034118200012,None,3714.034118200012,3715.0341197000234,3715.0174663999933,3716.017469400016,"[0, 0, 0]",1,3714.034118200012,None,,,,,,,,,,,,,0.014920820016413927,5.01253861997975,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3716.0341319,3718.0341552000027,3716.0341319,3717.0341347000212,3717.0174535000115,3718.017448000028,"[0, 0, 0]",1,3716.0341319,3718.0341552000027,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3718.050811199995,3720.0508302000235,3718.050811199995,3719.050827800005,3719.034159300034,3720.0341582000256,"[0, 0, 0]",1,3718.050811199995,3720.0508302000235,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3720.0675039000344,3722.0674939000164,3720.0675039000344,3721.0675133999903,3721.050837800023,3722.050846600032,"[0, 0, 0]",1,3720.0675039000344,3722.0674939000164,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3722.1509681000025,None,3722.1509681000025,3723.1508558000205,3723.134201100038,None,"[0, 0, 0]",1,3722.1509681000025,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3724.10086820001,3726.100877000019,3724.10086820001,3725.100871700037,3725.084220400022,3726.0842209000257,"[0, 0, 0]",1,3724.10086820001,3726.100877000019,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3726.1175505000283,3728.1175693999976,3726.1175505000283,3727.1175607999903,3727.100894000032,3728.1009030000423,"[0, 0, 0]",1,3726.1175505000283,3728.1175693999976,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3728.134253700031,3730.1342563999933,3728.134253700031,3729.1342544000363,3729.117584599997,3730.1175752000418,"[0, 0, 0]",1,3728.134253700031,3730.1342563999933,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3730.150913099991,3732.1509353999863,3730.150913099991,3731.150935300044,3731.1337425000384,3732.1342795999954,"[0, 0, 0]",1,3730.150913099991,3732.1509353999863,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3732.1676154999877,3734.1676289000316,3732.1676154999877,3733.167610000004,3733.150979500031,3734.150954700017,"[0, 0, 0]",0,3732.1676154999877,3734.1676289000316,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,3734.1842818000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59259259259259,3687.699210479972,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3747.4513345999876,None,3754.2344673000043,None,3754.2344673000043,3755.2344626000267,3755.2177919000387,3756.217825300002,1,None,None,"[0, 0, 0]",,,3754.2344673000043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014092719997279346,5.010893019963987,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3756.2344804999884,None,3756.2344804999884,3757.234490200004,3757.217811200011,3758.2178227000404,1,None,None,"[0, 0, 0]",,,3756.2344804999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3758.234488099988,3758.234488099988,3758.234488099988,3759.2345005000243,3759.2178395999945,3760.217848900007,1,None,None,"[0, 0, 0]",,,3758.234488099988,3758.234488099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3760.2343844000134,3760.2343844000134,3760.2343844000134,3761.23439659999,3761.217857300013,3762.2178592000273,1,None,None,"[0, 0, 0]",,,3760.2343844000134,3760.2343844000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3762.2846886999905,3762.2846886999905,3762.2846886999905,3763.2845313000144,3763.2512047000346,None,0,None,None,"[0, 0, 0]",,,3762.2846886999905,3762.2846886999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,0,5,5,5,,,,,,,3764.251204900036,None,3764.251204900036,3765.251210800023,3765.2345556000364,3766.2345642999862,1,None,None,"[0, 0, 0]",,,3764.251204900036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3766.2512150999974,3766.2512150999974,3766.2512150999974,3767.2512384,3767.2345662000007,3768.234575300012,1,None,None,"[0, 0, 0]",,,3766.2512150999974,3766.2512150999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,3768.251146099996,3768.251146099996,3768.251146099996,3769.2512429000344,3769.234578900039,3770.2345882999944,1,None,None,"[0, 0, 0]",,,3768.251146099996,3768.251146099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3770.2512740000384,3770.2512740000384,3770.2512740000384,3771.251283199992,3771.2346085000318,3772.2345970000024,1,None,None,"[0, 0, 0]",,,3770.2512740000384,3770.2512740000384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,3772.2512871000217,3772.2512871000217,3772.2512871000217,3773.2512996000005,3773.2346209000098,3774.2346284000087,1,None,None,"[0, 0, 0]",,,3772.2512871000217,3772.2512871000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,3774.251308100007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.037037037037038,3731.7653494799742,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,3791.4847910000244,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3794.3181389000383,None,3794.3181389000383,3795.3181325999903,3795.301471100014,3796.3014827000443,"[0, 0, 0]",1,3794.3181389000383,None,,,,,,,,,,,,,0.014965620008297265,5.012602920061909,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3796.318143500015,3798.3181666000164,3796.318143500015,3797.318163799995,3797.301506799995,3798.3014971000375,"[0, 0, 0]",1,3796.318143500015,3798.3181666000164,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3798.3348257000325,3800.3348485000315,3798.3348257000325,3799.33484570001,3799.318171699997,3800.318177999987,"[0, 0, 0]",1,3798.3348257000325,3800.3348485000315,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3800.351532700006,3802.3515394999995,3800.351532700006,3801.351545100042,3801.334861100011,3802.334860700008,"[0, 0, 0]",1,3800.351532700006,3802.3515394999995,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3802.4519165999955,None,3802.4519165999955,3803.4515482000425,3803.4348824000335,None,"[0, 0, 0]",1,3802.4519165999955,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3804.3848877000273,3806.384911900037,3804.3848877000273,3805.384895300027,3805.3682185999933,3806.368230700027,"[0, 0, 0]",1,3804.3848877000273,3806.384911900037,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3806.401575500029,3808.4015973000205,3806.401575500029,3807.401615700044,3807.3849229000043,3808.3849171000184,"[0, 0, 0]",1,3806.401575500029,3808.4015973000205,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3808.4182431999943,3810.418302600039,3808.4182431999943,3809.4182560000336,3809.4015881000087,3810.401599100034,"[0, 0, 0]",1,3808.4182431999943,3810.418302600039,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3810.4349342000205,3812.4349499000236,3810.4349342000205,3811.434938999999,3811.418281799997,3812.4182815999957,"[0, 0, 0]",1,3810.4349342000205,3812.4349499000236,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3812.451633699995,3814.4516416999977,3812.451633699995,3813.451630800031,3813.4349595000385,3814.434981700033,"[0, 0, 0]",1,3812.451633699995,3814.4516416999977,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,3814.4682968000416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22222222222222,3767.9830776799936,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",None,0,0,0,0,,,,,3827.702022799989,None,3834.5351483999984,None,3834.5351483999984,3835.5350510000135,3835.5184798000264,3836.5184852000093,1,None,None,"[0, 0, 0]",,,3834.5351483999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014250919979531318,5.011215819977224,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,3836.5351574000088,None,3836.5351574000088,3837.5351670000236,3837.518507800007,3838.518519700039,1,None,None,"[0, 0, 0]",,,3836.5351574000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
