square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1577.8490816999692,1579.8491174000083,1577.8490816999692,1578.8490832999814,1578.8324115999276,1579.8324203999946,"[0, 0, 0]",1,1577.8490816999692,1579.8491174000083,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1579.8657591999508,1581.865757899941,1579.8657591999508,1580.8657529000193,1580.8490909000393,1581.8491253999528,"[0, 0, 0]",1,1579.8657591999508,1581.865757899941,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1581.8824303000001,1583.882324300008,1581.8824303000001,1582.8824433999835,1582.8657770999707,1583.8657763999654,"[0, 0, 0]",1,1581.8824303000001,1583.882324300008,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1583.8991385999834,1585.8991443000268,1583.8991385999834,1584.8991474999348,1584.882451799931,1585.8824532999424,"[0, 0, 0]",1,1583.8991385999834,1585.8991443000268,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.915786299971,None,space,1585.915786299971,None,,,,,,,,,,,,,,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,0,0,0,0,,,,,2066.3530592999887,None,2072.9360871999525,None,2072.9360871999525,2073.936077099992,2073.9027298999717,2074.902739199926,0,None,None,"[0, 0, 0]",,,2072.9360871999525,None,,,,,,,,,,,,,,,,,,,1614.4162695000414,1614.4162695000414,None,space,227.24367509991862,1614.4162695000414,None,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,2074.9360871999525,None,2074.9360871999525,2075.9360900999745,2075.919426599983,2076.919420799939,1,None,None,"[0, 0, 0]",,,2074.9360871999525,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,2076.9361011999426,2076.9361011999426,2076.9361011999426,2077.9361067999853,2077.9194383999566,2078.9194516999414,1,None,None,"[0, 0, 0]",,,2076.9361011999426,2076.9361011999426,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2078.9360044000205,2078.9360044000205,2078.9360044000205,2079.936115999939,2079.9194503999315,2080.919457399985,1,None,None,"[0, 0, 0]",,,2078.9360044000205,2078.9360044000205,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,2080.986479199957,2080.986479199957,2080.986479199957,2081.9861390999286,2081.9694741999265,None,1,None,None,"[0, 0, 0]",,,2080.986479199957,2080.986479199957,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,2082.9528648999985,None,2082.9528648999985,2083.952817099984,2083.9361531999893,2084.936155400006,1,None,None,"[0, 0, 0]",,,2082.9528648999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,2084.9528232000303,2084.9528232000303,2084.9528232000303,2085.952840199927,2085.9361731000245,2086.9361850999994,1,None,None,"[0, 0, 0]",,,2084.9528232000303,2084.9528232000303,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,2086.9528262999374,2086.9528262999374,2086.9528262999374,2087.9528371000197,2087.93619040004,2088.9361924999394,1,None,None,"[0, 0, 0]",,,2086.9528262999374,2086.9528262999374,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,2088.952749399934,2088.952749399934,2088.952749399934,2089.952869300032,2089.9361952999607,2090.936202700017,1,None,None,"[0, 0, 0]",,,2088.952749399934,2088.952749399934,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,2090.9528768999735,2090.9528768999735,2090.9528768999735,2091.9528913999675,2091.9362166000064,2092.93621309998,1,None,None,"[0, 0, 0]",,,2090.9528768999735,2090.9528768999735,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2092.9528788999887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.691358024691356,2069.6375654999865,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2110.7530310000293,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2113.019701699959,None,2113.019701699959,2114.0197056999896,2114.0030356999487,2115.0030336999334,"[0, 0, 0]",0,2113.019701699959,None,,,,,,,,,,,0.014587100013159215,5.011496899998747,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2115.019708000007,2117.0197108000284,2115.019708000007,2116.0197028999683,2116.003055499983,2117.0030502999434,"[0, 0, 0]",0,2115.019708000007,2117.0197108000284,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2117.0363834999735,2119.036407999927,2117.0363834999735,2118.0363876000047,2118.019700999954,2119.019705599989,"[0, 0, 0]",1,2117.0363834999735,2119.036407999927,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2119.0530594999436,2121.053086400032,2119.0530594999436,2120.0530859000282,2120.0364218000323,2121.0364068000345,"[0, 0, 0]",1,2119.0530594999436,2121.053086400032,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2121.136757,None,2121.136757,2122.136435799999,2122.119769299985,None,"[0, 0, 0]",1,2121.136757,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2123.086444100016,2125.086448499933,2123.086444100016,2124.0864531999687,2124.0697512000334,2125.0697896999773,"[0, 0, 0]",1,2123.086444100016,2125.086448499933,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2125.103123000008,2127.103127300041,2125.103123000008,2126.1031172999647,2126.0864659999497,2127.0864809999475,"[0, 0, 0]",1,2125.103123000008,2127.103127300041,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2127.11980710004,2129.1198059000308,2127.11980710004,2128.119809399941,2128.1031572000356,2129.103148999973,"[0, 0, 0]",1,2127.11980710004,2129.1198059000308,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2129.1364587999415,2131.1365094999783,2129.1364587999415,2130.1364859000314,2130.1198277999647,2131.119831899996,"[0, 0, 0]",1,2129.1364587999415,2131.1365094999783,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2131.1531563999597,2133.15316430002,2131.1531563999597,2132.1531819000375,2132.1365145000163,2133.1365247999784,"[0, 0, 0]",1,2131.1531563999597,2133.15316430002,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2133.169862300041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.234567901234566,2108.4880795000354,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,2148.403405899997,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2153.2200014999835,None,2153.2200014999835,2154.2200069000246,2154.203651699936,2155.203342600027,"[0, 0, 0]",0,2153.2200014999835,None,,,,,,,,,,,0.014235100010409951,5.010834699962288,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2155.220010299934,2157.220025699935,2155.220010299934,2156.220016199979,2156.203353699995,2157.20334909996,"[0, 0, 0]",0,2155.220010299934,2157.220025699935,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2157.236679099966,2159.2367114999797,2157.236679099966,2158.236671700026,2158.22002899996,2159.220056799939,"[0, 0, 0]",1,2157.236679099966,2159.2367114999797,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2159.253365600016,2161.2533808000153,2159.253365600016,2160.253381000017,2160.236719000037,2161.236728399992,"[0, 0, 0]",1,2159.253365600016,2161.2533808000153,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2161.4034460999537,None,2161.4034460999537,2162.4034078000113,2162.3867352999514,None,"[0, 0, 0]",1,2161.4034460999537,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2163.286755500012,2165.2867558000144,2163.286755500012,2164.2867381999968,2164.270075700013,2165.270079699927,"[0, 0, 0]",0,2163.286755500012,2165.2867558000144,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2165.3034173999913,2167.303457299946,2165.3034173999913,2166.3029253999703,2166.2867767999414,2167.2867617999436,"[0, 0, 0]",1,2165.3034173999913,2167.303457299946,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2167.320088999928,2169.3200945999706,2167.320088999928,2168.32010719995,2168.3034487999976,2169.303441899945,"[0, 0, 0]",1,2167.320088999928,2169.3200945999706,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2169.3367919999873,2171.3368050999707,2169.3367919999873,2170.336789999972,2170.3201222999487,2171.32012769999,"[0, 0, 0]",1,2169.3367919999873,2171.3368050999707,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2171.353476500022,2173.3534760000184,2171.353476500022,2172.3534764000215,2172.3368098000064,2173.336813400034,"[0, 0, 0]",1,2171.353476500022,2173.3534760000184,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2173.370138099999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.185185185185187,2147.305051500094,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,2188.586817399948,None,2193.4369587999536,None,2193.4369587999536,2194.4369757999666,2194.420294099953,2195.42030769994,0,None,None,"[0, 0, 0]",,,2193.4369587999536,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014324299991130829,5.011085900012404,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,2195.4370278000133,None,2195.4370278000133,2196.436999800033,2196.4203237999463,2197.4203445999883,1,None,None,"[0, 0, 0]",,,2195.4370278000133,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,2197.4369962000055,2197.4369962000055,2197.4369962000055,2198.436911299941,2198.4203252999578,2199.420347600011,1,None,None,"[0, 0, 0]",,,2197.4369962000055,2197.4369962000055,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2199.4369996000314,2199.4369996000314,2199.4369996000314,2200.4370205999585,2200.4203359000385,2201.4203597999876,1,None,None,"[0, 0, 0]",,,2199.4369996000314,2199.4369996000314,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,2201.4703491999535,2201.4703491999535,2201.4703491999535,2202.4703520999756,2202.4536973999348,None,0,None,None,"[0, 0, 0]",,,2201.4703491999535,2201.4703491999535,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,2203.453702399973,None,2203.453702399973,2204.4537162999623,2204.437041600002,2205.4370370999677,1,None,None,"[0, 0, 0]",,,2203.453702399973,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,2205.4536536999512,2205.4536536999512,2205.4536536999512,2206.4537289999425,2206.437067299965,2207.4370469999267,1,None,None,"[0, 0, 0]",,,2205.4536536999512,2205.4536536999512,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,2207.45374919998,2207.45374919998,2207.45374919998,2208.4537431999343,2208.437062199926,2209.437088400009,0,None,None,"[0, 0, 0]",,,2207.45374919998,2207.45374919998,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,2209.45374919998,2209.45374919998,2209.45374919998,2210.4537690000143,2210.4370894000167,2211.437092700042,1,None,None,"[0, 0, 0]",,,2209.45374919998,2209.45374919998,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,2211.4537647999823,2211.4537647999823,2211.4537647999823,2212.4537719000364,2212.4371018999955,2213.4371044000145,1,None,None,"[0, 0, 0]",,,2211.4537647999823,2211.4537647999823,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2213.453787900042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74074074074074,2189.6212321001804,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,2231.270610000007,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2233.520594600006,None,2233.520594600006,2234.520614100038,2234.503923299955,2235.503938799957,"[0, 0, 0]",0,2233.520594600006,None,,,,,,,,,,,0.015093999914824963,5.012622299953364,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2235.52060779999,2237.520643500029,2235.52060779999,2236.5206098000053,2236.5039124999894,2237.5039767000126,"[0, 0, 0]",0,2235.52060779999,2237.520643500029,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2237.5372973999474,2239.5373070000205,2237.5372973999474,2238.5373096000403,2238.520630199928,2239.520633499953,"[0, 0, 0]",1,2237.5372973999474,2239.5373070000205,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2239.5539668999845,2241.553989200038,2239.5539668999845,2240.5539796999656,2240.537317999988,2241.5373284999514,"[0, 0, 0]",1,2239.5539668999845,2241.553989200038,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2241.6206691999687,None,2241.6206691999687,2242.62066409993,2242.6039877999574,None,"[0, 0, 0]",1,2241.6206691999687,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2243.587338699959,2245.587359199999,2243.587338699959,2244.58733270003,2244.5707396999933,2245.5706863999367,"[0, 0, 0]",1,2243.587338699959,2245.587359199999,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2245.604013400036,2247.604038499994,2245.604013400036,2246.604025700013,2246.587365199928,2247.5873598000035,"[0, 0, 0]",1,2245.604013400036,2247.604038499994,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2247.6207281999523,2249.62073580001,2247.6207281999523,2248.6207561999327,2248.604034299962,2249.6040557000088,"[0, 0, 0]",1,2247.6207281999523,2249.62073580001,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2249.637422199943,2251.6374015000183,2249.637422199943,2250.637394099962,2250.6207401999272,2251.620738000027,"[0, 0, 0]",1,2249.637422199943,2251.6374015000183,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2251.6540545999305,2253.654081000015,2251.6540545999305,2252.654076099978,2252.6374050999293,2253.6373943999643,"[0, 0, 0]",1,2251.6540545999305,2253.654081000015,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
