square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,2625.52067109989,2625.52067109989,2625.52067109989,2626.520757700084,2626.5040291999467,2627.5040150000714,1,None,None,"[0, 0, 0]",,,2625.52067109989,2625.52067109989,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,2627.52069210005,2627.52069210005,2627.52069210005,2628.5206943000667,2628.504025500035,2629.50403010007,1,None,None,"[0, 0, 0]",,,2627.52069210005,2627.52069210005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,2629.5543104999233,2629.5543104999233,2629.5543104999233,2630.5540497999173,2630.5373738000635,None,1,None,None,"[0, 0, 0]",,,2629.5543104999233,2629.5543104999233,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2631.5373700000346,None,2631.5373700000346,2632.537397200009,2632.5207126000896,2633.5207372999284,1,None,None,"[0, 0, 0]",,,2631.5373700000346,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,2633.537379699992,2633.537379699992,2633.537379699992,2634.5373899000697,2634.5207430999726,2635.5207452999894,1,None,None,"[0, 0, 0]",,,2633.537379699992,2633.537379699992,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2635.537394599989,2635.537394599989,2635.537394599989,2636.537422900088,2636.520741000073,2637.5207678000443,1,None,None,"[0, 0, 0]",,,2635.537394599989,2635.537394599989,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,2637.5374302000273,2637.5374302000273,2637.5374302000273,2638.5374219000805,2638.52077069995,2639.520777599886,1,None,None,"[0, 0, 0]",,,2637.5374302000273,2637.5374302000273,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,2639.5374479000457,2639.5374479000457,2639.5374479000457,2640.537450700067,2640.5207998999394,2641.5207976000383,1,None,None,"[0, 0, 0]",,,2639.5374479000457,2639.5374479000457,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,2641.5374421000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.679012345679013,2601.320357460063,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2658.771116199903,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2661.587631399976,2663.587647099979,2661.587631399976,2662.5876368999016,2662.5709840999916,2663.5709859000053,"[0, 0, 0]",1,2661.587631399976,2663.587647099979,,,,,,,,,,,0.014426339883357286,5.011745139956474,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2663.6043155998923,2665.6043314000126,2663.6043155998923,2664.6043378999457,2664.587659599958,2665.587663699873,"[0, 0, 0]",1,2663.6043155998923,2665.6043314000126,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2665.620995899895,2667.62102449988,2665.620995899895,2666.621014599921,2666.6043340000324,2667.60437379987,"[0, 0, 0]",1,2665.620995899895,2667.62102449988,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2667.6376793999225,2669.6376767999027,2667.6376793999225,2668.6376885999925,2668.621025200002,2669.6210417998955,"[0, 0, 0]",1,2667.6376793999225,2669.6376767999027,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2669.7045388999395,None,2669.7045388999395,2670.704351299908,2670.6876956999768,None,"[0, 0, 0]",1,2669.7045388999395,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2671.671048699878,2673.6710699000396,2671.671048699878,2672.6710626999848,2672.6543985998724,2673.654418800026,"[0, 0, 0]",1,2671.671048699878,2673.6710699000396,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2673.6877130998764,2675.687751499936,2673.6877130998764,2674.6877399000805,2674.6710796998814,2675.6711015000474,"[0, 0, 0]",1,2673.6877130998764,2675.687751499936,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2675.704395999899,2677.70443459996,2675.704395999899,2676.7044244999997,2676.6877428998705,2677.6877613000106,"[0, 0, 0]",1,2675.704395999899,2677.70443459996,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2677.7211015999783,2679.7211317999754,2677.7211015999783,2678.721123999916,2678.704442099901,2679.7044510999694,"[0, 0, 0]",1,2677.7211015999783,2679.7211317999754,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2679.7377736000344,2681.737816199893,2679.7377736000344,2680.7377744000405,2680.721134299878,2681.721142699942,"[0, 0, 0]",1,2679.7377736000344,2681.737816199893,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,2681.754449199885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45679012345679,2640.4365725598764,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2696.9884224000853,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2701.7879665000364,2703.787972100079,2701.7879665000364,2702.7879741000943,2702.7712854000274,2703.7713190000504,"[0, 0, 0]",1,2701.7879665000364,2703.787972100079,,,,,,,,,,,0.015200640074908733,5.013207540148869,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2703.804637100082,2705.8046438000165,2703.804637100082,2704.804663799936,2704.787993900012,2705.788015600061,"[0, 0, 0]",1,2703.804637100082,2705.8046438000165,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2705.821325100027,2707.821347899968,2705.821325100027,2706.8213237999007,2706.8046762000304,2707.8047398999333,"[0, 0, 0]",1,2705.821325100027,2707.821347899968,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2707.8380267000757,2709.8380851000547,2707.8380267000757,2708.8380318998825,2708.8212939000223,2709.82137089991,"[0, 0, 0]",0,2707.8380267000757,2709.8380851000547,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2709.8883136999793,None,2709.8883136999793,2710.8880523000844,2710.8712738999166,None,"[0, 0, 0]",1,2709.8883136999793,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2711.8713863999583,2713.8713994999416,2711.8713863999583,2712.8712955999654,2712.8546545999125,2713.854719300056,"[0, 0, 0]",1,2711.8713863999583,2713.8713994999416,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2713.88806999987,2715.888085699873,2713.88806999987,2714.888060200028,2714.8713895000983,2715.8714002999477,"[0, 0, 0]",1,2713.88806999987,2715.888085699873,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2715.9047634999733,2717.9047501999885,2715.9047634999733,2716.9047505999915,2716.8880773999263,2717.888090699911,"[0, 0, 0]",1,2715.9047634999733,2717.9047501999885,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2717.9214397000615,2719.9214526000433,2717.9214397000615,2718.921435700031,2718.9047858000267,2719.9047628000844,"[0, 0, 0]",1,2717.9214397000615,2719.9214526000433,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2719.9381218999624,2721.938140499871,2719.9381218999624,2720.938097999897,2720.9214419999626,2721.921454400057,"[0, 0, 0]",1,2719.9381218999624,2721.938140499871,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,2721.954787099967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.827160493827158,2677.704467260046,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2735.371807700023,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2741.9882056000642,2743.988300899975,2741.9882056000642,2742.9883069000207,2742.971631600056,2743.9716409000102,"[0, 0, 0]",1,2741.9882056000642,2743.988300899975,,,,,,,,,,,0.014294740045443177,5.0114960400387645,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2744.0048690999392,2746.00499149994,2744.0048690999392,2745.004881999921,2744.988326099934,2745.9883129000664,"[0, 0, 0]",1,2744.0048690999392,2746.00499149994,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2746.0216747000813,2748.021658099955,2746.0216747000813,2747.021655899938,2747.0050047000404,2748.0050297998823,"[0, 0, 0]",1,2746.0216747000813,2748.021658099955,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2748.0383329999167,2750.0383645999245,2748.0383329999167,2749.0383605000097,2749.0216772998683,2750.021684499923,"[0, 0, 0]",1,2748.0383329999167,2750.0383645999245,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2750.121986299986,None,2750.121986299986,2751.1216931000818,2751.1050527999178,None,"[0, 0, 0]",1,2750.121986299986,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2752.0717126000673,2754.071737600025,2752.0717126000673,2753.071727399947,2753.055043600034,2754.055060100043,"[0, 0, 0]",1,2752.0717126000673,2754.071737600025,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2754.088395100087,2756.0884183000308,2754.088395100087,2755.088385500014,2755.0717364000157,2756.0717535000294,"[0, 0, 0]",1,2754.088395100087,2756.0884183000308,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2756.1050835999195,2758.1051022999454,2756.1050835999195,2757.1051207000855,2757.0884072000626,2758.0884161998983,"[0, 0, 0]",0,2756.1050835999195,2758.1051022999454,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2758.1217716999818,2760.1217712000944,2758.1217716999818,2759.121774900006,2759.1051091998816,2760.1051294999197,"[0, 0, 0]",1,2758.1217716999818,2760.1217712000944,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2760.138436499983,2762.1384497000836,2760.138436499983,2761.1384534998797,2761.121794699924,2762.1217956999317,"[0, 0, 0]",1,2760.138436499983,2762.1384497000836,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,2762.1551457000896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2719.4207442600746,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",None,0,0,0,0,,,,,3069.891208499903,None,3076.4577585998923,None,3076.4577585998923,3077.457765399944,3077.441084299935,3078.441107499879,1,None,None,"[0, 0, 0]",,,3076.4577585998923,None,,,,,,,,,,,,,,,,,,,2779.5552767000627,2779.5552767000627,None,space,266.41303779999726,2779.5552767000627,None,"[0, 0, 0]",,,0.015026340028271079,5.013003840111196,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",1,0,1,1,1,,,,,,,3078.4577615000308,None,3078.4577615000308,3079.4577641000506,3079.441134599969,3080.4411311000586,1,None,None,"[0, 0, 0]",,,3078.4577615000308,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,3080.457786399871,3080.457786399871,3080.457786399871,3081.4578042000066,3081.4411263999064,3082.4411379999947,1,None,None,"[0, 0, 0]",,,3080.457786399871,3080.457786399871,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3082.457809299929,3082.457809299929,3082.457809299929,3083.4578044998925,3083.4411341999657,3084.4411581999157,1,None,None,"[0, 0, 0]",,,3082.457809299929,3082.457809299929,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,3084.5081607999746,3084.5081607999746,3084.5081607999746,3085.507820100058,3085.4911483000033,None,1,None,None,"[0, 0, 0]",,,3084.5081607999746,3084.5081607999746,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,3086.4745118999854,None,3086.4745118999854,3087.47450329992,3087.457846800098,3088.4578571999446,1,None,None,"[0, 0, 0]",,,3086.4745118999854,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3088.4745306998957,3088.4745306998957,3088.4745306998957,3089.4745340000372,3089.4578605999704,3090.457855900051,1,None,None,"[0, 0, 0]",,,3088.4745306998957,3088.4745306998957,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,3090.474531899905,3090.474531899905,3090.474531899905,3091.474536600057,3091.4578919999767,3092.4578774000984,1,None,None,"[0, 0, 0]",,,3090.474531899905,3090.474531899905,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3092.474542999873,3092.474542999873,3092.474542999873,3093.474469299894,3093.457884500036,3094.4579109998886,1,None,None,"[0, 0, 0]",,,3092.474542999873,3092.474542999873,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,3094.4745787999127,3094.4745787999127,3094.4745787999127,3095.4745662000496,3095.4579022000544,3096.4579308999237,1,None,None,"[0, 0, 0]",,,3094.4745787999127,3094.4745787999127,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,3096.474582799943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95061728395061,3056.473449059995,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3113.6916034999304,None,3116.5080939999316,None,3116.5080939999316,3117.508088500006,3117.4914289000444,3118.4914418999106,1,None,None,"[0, 0, 0]",,,3116.5080939999316,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.015130440006032586,5.013131340034306,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3118.5081203999,3118.5081203999,3118.5081203999,3119.508102899883,3119.491463399958,3120.491456199903,1,None,None,"[0, 0, 0]",,,3118.5081203999,3118.5081203999,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3120.5081275000703,3120.5081275000703,3120.5081275000703,3121.508139600046,3121.4914663999807,3122.4914702000096,1,None,None,"[0, 0, 0]",,,3120.5081275000703,3120.5081275000703,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3122.508124700049,3122.508124700049,3122.508124700049,3123.508153999923,3123.4914696998894,3124.4914875999093,1,None,None,"[0, 0, 0]",,,3122.508124700049,3122.508124700049,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3124.5582924999762,3124.5582924999762,3124.5582924999762,3125.5581558998674,3125.5414094999433,None,1,None,None,"[0, 0, 0]",,,3124.5582924999762,3124.5582924999762,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
