square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1304.4078601000074,None,1304.4078601000074,1305.4075699999812,1305.3908992999932,None,"[0, 0, 0]",1,1304.4078601000074,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1306.3909083000035,1308.3909247999836,1306.3909083000035,1307.3909314000048,1307.374246099993,1308.3742877999903,"[0, 0, 0]",1,1306.3909083000035,1308.3909247999836,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1308.4075994000013,1310.4076156000083,1308.4075994000013,1309.4076058999926,1309.3909398999822,1310.390949499997,"[0, 0, 0]",1,1308.4075994000013,1310.4076156000083,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1310.4243025000033,1312.4243033000093,1310.4243025000033,1311.4245684999914,1311.4079167000018,1312.4076419000048,"[0, 0, 0]",1,1310.4243025000033,1312.4243033000093,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1312.4409651999886,1314.4410013000015,1312.4409651999886,1313.4409851999953,1313.424319999991,1314.424331599992,"[0, 0, 0]",1,1312.4409651999886,1314.4410013000015,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1314.4576471000037,1316.4576645999914,1314.4576471000037,1315.4576602999878,1315.4410177999816,1316.4410191999923,"[0, 0, 0]",1,1314.4576471000037,1316.4576645999914,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1316.4741740000027,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.580246913580247,1263.5256873999897,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,1331.691212500009,None,None,None,"[0, 0, 0]",1336.5078445999825,1338.5078685999906,1336.5078445999825,1337.507855200005,1337.4912089999998,1338.4912202999985,"[0, 0, 0]",1,1336.5078445999825,1338.5078685999906,,,,,,,,,,,,,,,,,,,0.013596100005088374,5.010089500021422,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1338.5245292999898,1340.5245550999825,1338.5245292999898,1339.5245443999884,1339.5078746000072,1340.5078806999954,"[0, 0, 0]",1,1338.5245292999898,1340.5245550999825,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1340.5412356999877,1342.5412329999963,1340.5412356999877,1341.541246000008,1341.524551599985,1342.524572800001,"[0, 0, 0]",1,1340.5412356999877,1342.5412329999963,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1342.557901799999,1344.5579114999855,1342.557901799999,1343.5579174000013,1343.5412402999937,1344.5412611000065,"[0, 0, 0]",1,1342.557901799999,1344.5579114999855,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1344.6247094999999,None,1344.6247094999999,1345.6246040999831,1345.6079230000032,None,"[0, 0, 0]",1,1344.6247094999999,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1346.5912935000088,1348.5912951999926,1346.5912935000088,1347.5912988999917,1347.5746089000022,1348.5746224999893,"[0, 0, 0]",1,1346.5912935000088,1348.5912951999926,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1348.6079555999895,1350.6079734000086,1348.6079555999895,1349.607969899982,1349.591312799981,1350.5913233000028,"[0, 0, 0]",1,1348.6079555999895,1350.6079734000086,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1350.62465350001,1352.624660100002,1350.62465350001,1351.624656400003,1351.6079926000093,1352.6079999000067,"[0, 0, 0]",1,1350.62465350001,1352.624660100002,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1352.6413300999848,1354.6413615999918,1352.6413300999848,1353.641345799988,1353.6246805999835,1354.624680799985,"[0, 0, 0]",1,1352.6413300999848,1354.6413615999918,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1354.658006999991,1356.6579855000018,1354.658006999991,1355.6580119999999,1355.641358599998,1356.6413699999976,"[0, 0, 0]",1,1354.658006999991,1356.6579855000018,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1356.67468679999,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.086419753086421,1304.6099014999927,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,1371.9085525999835,None,None,None,"[0, 0, 0]",1376.7081267999893,1378.7082368999836,1376.7081267999893,1377.7082384999958,1377.6915516000008,1378.6915604000096,"[0, 0, 0]",1,1376.7081267999893,1378.7082368999836,,,,,,,,,,,,,,,,,,,0.013093999994453043,5.009043900005054,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1378.7248964000028,1380.7249164000095,1378.7248964000028,1379.7249012999819,1379.7082341999921,1380.708251700009,"[0, 0, 0]",1,1378.7248964000028,1380.7249164000095,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1380.7415749999927,1382.741588999983,1380.7415749999927,1381.741575299995,1381.7249272000045,1382.724915800005,"[0, 0, 0]",1,1380.7415749999927,1382.741588999983,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",1382.7582602000039,1384.758290400001,1382.7582602000039,1383.7582776999916,1383.7415907999966,1384.7416163999878,"[0, 0, 0]",1,1382.7582602000039,1384.758290400001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1384.808287199994,None,1384.808287199994,1385.8082827999897,1385.7916219999897,None,"[0, 0, 0]",1,1384.808287199994,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1386.7916270999995,1388.7916502000007,1386.7916270999995,1387.7916425000003,1387.774966900004,1388.774976399989,"[0, 0, 0]",1,1386.7916270999995,1388.7916502000007,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1388.8083276999823,1390.8082132999843,1388.8083276999823,1389.808317099989,1389.7916630999825,1390.7916569999943,"[0, 0, 0]",1,1388.8083276999823,1390.8082132999843,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1390.824990299996,1392.8250127999927,1390.824990299996,1391.825008499989,1391.8083549999865,1392.8083641999983,"[0, 0, 0]",1,1390.824990299996,1392.8250127999927,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1392.8416894999973,1394.8416984000069,1392.8416894999973,1393.8416894999973,1393.8250303999812,1394.8250372000039,"[0, 0, 0]",1,1392.8416894999973,1394.8416984000069,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1394.8583683999896,1396.8583969000028,1394.8583683999896,1395.8583759999892,1395.8417285000032,1396.8417150999885,"[0, 0, 0]",1,1394.8583683999896,1396.8583969000028,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1396.875002099987,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.839506172839506,1346.7267747999867,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1521.8928308000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.8926519000088,None,17.469135802469136,1471.4924207000295,0.013264200009871274,5.00933120000991,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1556.9098059000098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.9096151999838,None,16.17283950617284,1502.6926239000459,0.015380999975604936,5.013779799977783,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1591.9267855999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.9265973999863,None,11.975308641975307,1541.841769700026,0.015462699957424775,5.01379609995638,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,1609.1770263999933,None,None,None,"[0, 0, 0]",1611.9603069000004,None,1611.9603069000004,1612.9603145,1612.9436303999973,1613.9436552999832,"[0, 0, 0]",1,1611.9603069000004,None,,,,,,,,,,,,,,,,,,,0.016665899980580434,5.01619079997181,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1613.9603223000013,1615.9603554999921,1613.9603223000013,1614.9603304000048,1614.943661199999,1615.9436638999905,"[0, 0, 0]",1,1613.9603223000013,1615.9603554999921,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1615.977008899994,1617.9770127999946,1615.977008899994,1616.9770007999905,1616.9604045999877,1617.9603663999878,"[0, 0, 0]",1,1615.977008899994,1617.9770127999946,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1617.9936887999938,1619.9936987999827,1617.9936887999938,1618.9937000999926,1618.9770310999884,1619.9770272999885,"[0, 0, 0]",1,1617.9936887999938,1619.9936987999827,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1620.0603634,None,1620.0603634,1621.0603929999925,1621.0437141000002,None,"[0, 0, 0]",1,1620.0603634,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1622.0270503000065,1624.027071199991,1622.0270503000065,1623.0270582000085,1623.0103965000017,1624.0104109999957,"[0, 0, 0]",1,1622.0270503000065,1624.027071199991,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1624.0437809999858,1626.0437525000016,1624.0437809999858,1625.0437415000051,1625.0270681999973,1626.0270780999854,"[0, 0, 0]",1,1624.0437809999858,1626.0437525000016,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1626.060417700006,1628.0604399000003,1626.060417700006,1627.0604274999932,1627.0437665999925,1628.0437629999942,"[0, 0, 0]",1,1626.060417700006,1628.0604399000003,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1628.0771122000006,1630.0771147999913,1628.0771122000006,1629.077104099997,1629.0604614999902,1630.0604564999812,"[0, 0, 0]",1,1628.0771122000006,1630.0771147999913,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1630.093787299993,1632.0938130999857,1630.093787299993,1631.0937930000073,1631.0771401000093,1632.0771448999876,"[0, 0, 0]",1,1630.093787299993,1632.0938130999857,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1632.1104705999896,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.950617283950617,1578.8122189000424,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,1647.3431325999845,None,None,None,"[0, 0, 0]",1652.1273266999924,1654.1273394000018,1652.1273266999924,1653.1273418999917,1653.1106754000066,1654.1106788000034,"[0, 0, 0]",1,1652.1273266999924,1654.1273394000018,,,,,,,,,,,,,,,,,,,0.013178499968489632,5.009213699988322,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1654.1440002000018,1656.1440139999904,1654.1440002000018,1655.144009199983,1655.1273624000023,1656.1273684999906,"[0, 0, 0]",1,1654.1440002000018,1656.1440139999904,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1656.1606881000043,1658.160705199989,1656.1606881000043,1657.1607017999922,1657.1440460000013,1658.1440383000008,"[0, 0, 0]",1,1656.1606881000043,1658.160705199989,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1658.1773720000056,1660.1773958999838,1658.1773720000056,1659.1773810999875,1659.1607300000032,1660.1607249999943,"[0, 0, 0]",1,1658.1773720000056,1660.1773958999838,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1660.244227999996,None,1660.244227999996,1661.244076700008,1661.2274023999926,None,"[0, 0, 0]",1,1660.244227999996,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1662.2107420999964,1664.2107588000072,1662.2107420999964,1663.2107505000022,1663.1940850999963,1664.194097700005,"[0, 0, 0]",1,1662.2107420999964,1664.2107588000072,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1664.2274395999848,1666.2274583999824,1664.2274395999848,1665.2274529999995,1665.2107688999968,1666.2107825999847,"[0, 0, 0]",1,1664.2274395999848,1666.2274583999824,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1666.2441203999915,1668.2441202999908,1666.2441203999915,1667.2441263000073,1667.2274551999872,1668.2274782999884,"[0, 0, 0]",1,1666.2441203999915,1668.2441202999908,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1668.2607911000086,1670.2608173000044,1668.2607911000086,1669.2608129,1669.244142999989,1670.2441386999853,"[0, 0, 0]",1,1668.2607911000086,1670.2608173000044,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1670.2774901000084,1672.27750679999,1670.2774901000084,1671.2775029999902,1671.2608270999917,1672.2608282,"[0, 0, 0]",1,1670.2774901000084,1672.27750679999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1672.2941696000053,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51851851851852,1621.796078400017,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,1689.527840900002,None,None,None,"[0, 0, 0]",1692.327672399988,1694.3276957999915,1692.327672399988,1693.3276386999933,1693.3110179000068,1694.3110298999818,"[0, 0, 0]",1,1692.327672399988,1694.3276957999915,,,,,,,,,,,,,,,,,,,0.013043399987509474,5.008954999997513,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1694.3443822999834,1696.3443765999982,1694.3443822999834,1695.3443937999837,1695.3276980000082,1696.3277185999905,"[0, 0, 0]",1,1694.3443822999834,1696.3443765999982,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1696.3610445999948,1698.3610528999998,1696.3610445999948,1697.3610494000022,1697.3444037000008,1698.3444142999942,"[0, 0, 0]",1,1696.3610445999948,1698.3610528999998,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1698.37772769999,1700.3777395999932,1698.37772769999,1699.3777486000035,1699.3610826999939,1700.3610938999918,"[0, 0, 0]",1,1698.37772769999,1700.3777395999932,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1700.411345200002,None,1700.411345200002,1701.4110855000035,1701.3944336999848,1702.3944421999913,"[0, 0, 0]",1,1700.411345200002,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
