square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,0,6,6,6,,,,,,,4263.17114080023,4263.17114080023,4263.17114080023,4264.1711634001695,4264.154494700022,4265.154496999923,1,None,None,"[0, 0, 0]",,,4263.17114080023,4263.17114080023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,4265.171179499943,4265.171179499943,4265.171179499943,4266.171171599999,4266.154481899925,4267.154494199902,1,None,None,"[0, 0, 0]",,,4265.171179499943,4265.171179499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,4267.171193700284,4267.171193700284,4267.171193700284,4268.171202600002,4268.154497300275,4269.154519400094,1,None,None,"[0, 0, 0]",,,4267.171193700284,4267.171193700284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,4269.171188900247,4269.171188900247,4269.171188900247,4270.171200099867,4270.1545262001455,4271.154519900214,1,None,None,"[0, 0, 0]",,,4269.171188900247,4269.171188900247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,4271.171223100275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.32098765432099,3506.428095899988,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,4288.371531399898,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4291.221375599969,None,4291.221375599969,4292.221365900245,4292.204700199887,4293.204705900047,"[0, 0, 0]",1,4291.221375599969,None,,,,,,,,,,0.01458130031824112,5.011561100371182,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4293.221390400082,4295.221405699849,4293.221390400082,4294.221376100089,4294.204707900062,4295.204721600283,"[0, 0, 0]",1,4293.221390400082,4295.221405699849,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4295.237947899848,4297.238083700184,4295.237947899848,4296.238070399966,4296.221401300281,4297.221419100184,"[0, 0, 0]",1,4295.237947899848,4297.238083700184,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4297.254733600188,4299.254784199875,4297.254733600188,4298.254774299916,4298.238095600158,4299.238095799927,"[0, 0, 0]",1,4297.254733600188,4299.254784199875,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4299.33842210006,None,4299.33842210006,4300.338096000254,4300.304771900177,None,"[0, 0, 0]",1,4299.33842210006,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4301.288109300192,4303.288129799999,4301.288109300192,4302.288126099855,4302.271337900311,4303.271475200076,"[0, 0, 0]",1,4301.288109300192,4303.288129799999,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4303.304796200246,4305.304795899894,4303.304796200246,4304.3048362000845,4304.288148399908,4305.288143400103,"[0, 0, 0]",1,4303.304796200246,4305.304795899894,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4305.3214851999655,4307.321497200057,4305.3214851999655,4306.321477500256,4306.304820199963,4307.30482430011,"[0, 0, 0]",1,4305.3214851999655,4307.321497200057,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4307.338168099988,4309.338174799923,4307.338168099988,4308.338173800148,4308.321485099848,4309.321490500122,"[0, 0, 0]",1,4307.338168099988,4309.338174799923,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4309.354858800303,4311.35487010004,4309.354858800303,4310.354867000133,4310.338178799953,4311.338190200273,"[0, 0, 0]",1,4309.354858800303,4311.35487010004,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,4311.371503700037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39506172839506,3546.3780984003097,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,4328.5550003000535,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4331.421662400011,None,4331.421662400011,4332.421701900195,4332.404996899888,4333.405011599883,"[0, 0, 0]",1,4331.421662400011,None,,,,,,,,,,0.014900699723511934,5.012099999934435,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4333.421680700034,4335.421704799868,4333.421680700034,4334.421691299882,4334.405044100247,4335.4050483000465,"[0, 0, 0]",1,4333.421680700034,4335.421704799868,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4335.438379700296,4337.43838369986,4335.438379700296,4336.438377900049,4336.421707500238,4337.421720699873,"[0, 0, 0]",1,4335.438379700296,4337.43838369986,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4337.455061600078,4339.455086899921,4337.455061600078,4338.455089600291,4338.43840380013,4339.438407700043,"[0, 0, 0]",1,4337.455061600078,4339.455086899921,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4339.522051299922,None,4339.522051299922,4340.521775700152,4340.505105799995,None,"[0, 0, 0]",1,4339.522051299922,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4341.488426600117,4343.488453399856,4341.488426600117,4342.488456800114,4342.471800500061,4343.471785200294,"[0, 0, 0]",1,4341.488426600117,4343.488453399856,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4343.5051246001385,4345.505125900265,4343.5051246001385,4344.50513140019,4344.4884569002315,4345.488476200029,"[0, 0, 0]",1,4343.5051246001385,4345.505125900265,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4345.521782299969,4347.521810700186,4345.521782299969,4346.52180120023,4346.5051523,4347.505157799926,"[0, 0, 0]",1,4345.521782299969,4347.521810700186,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4347.605152499862,None,4347.605152499862,4348.605163299944,4348.588481500279,None,"[0, 0, 0]",1,4347.605152499862,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4349.5551545000635,4351.5551839000545,4349.5551545000635,4350.555190300103,4350.5385056003,4351.538488199934,"[0, 0, 0]",1,4349.5551545000635,4351.5551839000545,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,4351.5718398001045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.333333333333332,3582.144790800754,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",None,0,0,0,0,,,,,4365.388825899921,None,4371.638648199849,None,4371.638648199849,4372.638677299954,4372.60534710018,4373.605366699863,1,None,None,"[0, 0, 0]",,,4371.638648199849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015145799610763788,5.012625199742615,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,1,1,1,,,,,,,4373.622026800178,None,4373.622026800178,4374.622011899948,4374.6053474000655,4375.605353100225,1,None,None,"[0, 0, 0]",,,4373.622026800178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,0,2,2,2,,,,,,,4375.622007499915,4375.622007499915,4375.622007499915,4376.622053999919,4376.6053690998815,4377.605366900098,1,None,None,"[0, 0, 0]",,,4375.622007499915,4375.622007499915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4377.622039400041,4377.622039400041,4377.622039400041,4378.6219688998535,4378.605324400123,4379.605397399981,1,None,None,"[0, 0, 0]",,,4377.622039400041,4377.622039400041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,4379.6725920001045,4379.6725920001045,4379.6725920001045,4380.672073800117,4380.655406500213,None,1,None,None,"[0, 0, 0]",,,4379.6725920001045,4379.6725920001045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,4381.638750300277,None,4381.638750300277,4382.638772299979,4382.622098899912,4383.62210000027,1,None,None,"[0, 0, 0]",,,4381.638750300277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,4383.638772000093,4383.638772000093,4383.638772000093,4384.638771300204,4384.622103100177,4385.6221123998985,1,None,None,"[0, 0, 0]",,,4383.638772000093,4383.638772000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,4385.638762100134,4385.638762100134,4385.638762100134,4386.63878899999,4386.622112300247,4387.62214059988,1,None,None,"[0, 0, 0]",,,4385.638762100134,4385.638762100134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,4387.638791400008,4387.638791400008,4387.638791400008,4388.638795699924,4388.622142700013,4389.622143100016,1,None,None,"[0, 0, 0]",,,4387.638791400008,4387.638791400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,4389.638798000291,4389.638798000291,4389.638798000291,4390.638803800102,4390.622162600048,4391.622157400008,1,None,None,"[0, 0, 0]",,,4389.638798000291,4389.638798000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,4391.6388182998635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.54320987654321,3621.045053299982,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,4404.8220072998665,None,4411.688997200225,None,4411.688997200225,4412.688994800206,4412.672314399853,4413.672322399914,1,None,None,"[0, 0, 0]",,,4411.688997200225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015071500092744827,5.0125473998487,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,4413.6890004999,None,4413.6890004999,4414.688998499885,4414.6723302002065,4415.672336200252,1,None,None,"[0, 0, 0]",,,4413.6890004999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,4415.68901540013,4415.68901540013,4415.68901540013,4416.689022500068,4416.672346599866,4417.672354100272,1,None,None,"[0, 0, 0]",,,4415.68901540013,4415.68901540013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,4417.689032699913,4417.689032699913,4417.689032699913,4418.689037499949,4418.672370200045,4419.672381400131,1,None,None,"[0, 0, 0]",,,4417.689032699913,4417.689032699913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,0,4,4,4,,,,,,,4419.722592799924,4419.722592799924,4419.722592799924,4420.722389200237,4420.705702600069,None,1,None,None,"[0, 0, 0]",,,4419.722592799924,4419.722592799924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,4421.705708200112,None,4421.705708200112,4422.705712200142,4422.689066700172,4423.689076799899,1,None,None,"[0, 0, 0]",,,4421.705708200112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,4423.70576729998,4423.70576729998,4423.70576729998,4424.705740800127,4424.689085899852,4425.689090600237,1,None,None,"[0, 0, 0]",,,4423.70576729998,4423.70576729998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,4425.705761699937,4425.705761699937,4425.705761699937,4426.705791700166,4426.689106900245,4427.689089099877,1,None,None,"[0, 0, 0]",,,4425.705761699937,4425.705761699937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,4427.705748999957,4427.705748999957,4427.705748999957,4428.705793099944,4428.689113900065,4429.689130000304,1,None,None,"[0, 0, 0]",,,4427.705748999957,4427.705748999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,4429.70576729998,4429.70576729998,4429.70576729998,4430.705744300038,4430.68912680028,4431.689130499959,1,None,None,"[0, 0, 0]",,,4429.70576729998,4429.70576729998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,4431.705786400009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.98765432098765,3662.6455360008404,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,4446.923073800281,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4451.772620399948,None,4451.772620399948,4452.772614900023,4452.755970300175,4453.755958499853,"[0, 0, 0]",1,4451.772620399948,None,,,,,,,,,,0.015005099587142467,5.0124045996926725,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4453.772629300132,4455.772649700288,4453.772629300132,4454.772645300254,4454.755991000216,4455.755997099914,"[0, 0, 0]",1,4453.772629300132,4455.772649700288,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4455.789293600246,4457.789329200052,4455.789293600246,4456.7893360001035,4456.772642000113,4457.772663900163,"[0, 0, 0]",1,4455.789293600246,4457.789329200052,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4457.806007900275,4459.806015599985,4457.806007900275,4458.806019099895,4458.78934950009,4459.78933680011,"[0, 0, 0]",1,4457.806007900275,4459.806015599985,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4459.872873700224,None,4459.872873700224,4460.872687600087,4460.855910500046,None,"[0, 0, 0]",1,4459.872873700224,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4461.83937440021,4463.839379299898,4461.83937440021,4462.839384300169,4462.822694799863,4463.822709400207,"[0, 0, 0]",1,4461.83937440021,4463.839379299898,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4463.856047700159,4465.856069100089,4463.856047700159,4464.856057900004,4464.839383900166,4465.839407599997,"[0, 0, 0]",1,4463.856047700159,4465.856069100089,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4465.87274690019,4467.872793999966,4465.87274690019,4466.872768000234,4466.8561199000105,4467.856078000274,"[0, 0, 0]",1,4465.87274690019,4467.872793999966,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4467.889402200002,4469.889424900059,4467.889402200002,4468.88941550022,4468.872798600234,4469.87279020017,"[0, 0, 0]",1,4467.889402200002,4469.889424900059,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4469.906103000045,4471.9061234002,4469.906103000045,4470.906100899912,4470.889459900092,4471.889458999969,"[0, 0, 0]",1,4469.906103000045,4471.9061234002,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
