square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1938.0877885001246,None,1938.0877885001246,1939.0877819999587,1939.0711852000095,1940.0711304000579,0,None,None,"[0, 0, 0]",,,1938.0877885001246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1940.0878318999894,1940.0878318999894,1940.0878318999894,1941.0878179001156,1941.07111060014,1942.0711322000716,0,None,None,"[0, 0, 0]",,,1940.0878318999894,1940.0878318999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,1942.087828699965,1942.087828699965,1942.087828699965,1943.0878412001766,1943.071161400061,1944.071398400003,0,None,None,"[0, 0, 0]",,,1942.087828699965,1942.087828699965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1944.1549013999756,1944.1549013999756,1944.1549013999756,1945.1545551000163,1945.1378635000437,None,0,None,None,"[0, 0, 0]",,,1944.1549013999756,1944.1549013999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1946.104532700032,None,1946.104532700032,1947.104507500073,1947.0878942999989,1948.08786040009,0,None,None,"[0, 0, 0]",,,1946.104532700032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,0,6,6,6,,,,,,,1948.1045593000017,1948.1045593000017,1948.1045593000017,1949.1047096000984,1949.0880915001035,1950.0878979000263,0,None,None,"[0, 0, 0]",,,1948.1045593000017,1948.1045593000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,1950.1045403999742,1950.1045403999742,1950.1045403999742,1951.104564400157,1951.0878926001024,1952.0879271000158,0,None,None,"[0, 0, 0]",,,1950.1045403999742,1950.1045403999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,1952.1045731001068,1952.1045731001068,1952.1045731001068,1953.1045665000565,1953.087884100154,1954.0879153001588,0,None,None,"[0, 0, 0]",,,1952.1045731001068,1952.1045731001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,1954.1045852999669,1954.1045852999669,1954.1045852999669,1955.104593800148,1955.0879477001727,1956.0878851001617,0,None,None,"[0, 0, 0]",,,1954.1045852999669,1954.1045852999669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1956.1042508999817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1958.261568420101,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",None,0,0,0,0,,,,,1970.1061405001674,None,1976.1535445000045,None,1976.1535445000045,1977.154778599972,1977.1381806000136,None,1,None,None,"[0, 0, 0]",,,1976.1535445000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014632679987698793,5.012178079923615,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,1,1,1,,,,,,,1978.1381355000194,None,1978.1381355000194,1979.1381340001244,1979.1214456001762,1980.1214632999618,0,None,None,"[0, 0, 0]",,,1978.1381355000194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,0,2,2,2,,,,,,,1980.1381691000424,1980.1381691000424,1980.1381691000424,1981.13816089998,1981.1214652000926,1982.1213803000282,0,None,None,"[0, 0, 0]",,,1980.1381691000424,1980.1381691000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1982.138126200065,1982.138126200065,1982.138126200065,1983.1381706001703,1983.121512700105,1984.1214583001565,0,None,None,"[0, 0, 0]",,,1982.138126200065,1982.138126200065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1984.172022700077,1984.172022700077,1984.172022700077,1985.1715718000196,1985.154845800018,None,0,None,None,"[0, 0, 0]",,,1984.172022700077,1984.172022700077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,1986.154915299965,None,1986.154915299965,1987.1548328001518,1987.1381719000638,1988.138180000009,0,None,None,"[0, 0, 0]",,,1986.154915299965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1988.1548664001748,1988.1548664001748,1988.1548664001748,1989.1548511001747,1989.1381951000076,1990.1381769999862,0,None,None,"[0, 0, 0]",,,1988.1548664001748,1988.1548664001748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,1990.1548786000349,1990.1548786000349,1990.1548786000349,1991.1548648001626,1991.1381956001278,1992.1381612000987,0,None,None,"[0, 0, 0]",,,1990.1548786000349,1990.1548786000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,1992.1549164000899,1992.1549164000899,1992.1549164000899,1993.1548899000045,1993.1382257000078,1994.1382438000292,0,None,None,"[0, 0, 0]",,,1992.1549164000899,1992.1549164000899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,1994.154915299965,1994.154915299965,1994.154915299965,1995.1548743001185,1995.1382675000932,1996.13825790002,0,None,None,"[0, 0, 0]",,,1994.154915299965,1994.154915299965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1996.154567199992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2000.3115684201475,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,2012.240295200143,None,2016.2037913000677,None,2016.2037913000677,2017.2050850000232,2017.1717546000145,2018.171734600095,1,None,None,"[0, 0, 0]",,,2016.2037913000677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01499307993799448,5.012875379994512,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,2018.1884115999565,None,2018.1884115999565,2019.1884186000098,2019.171801800141,2020.1717597001698,0,None,None,"[0, 0, 0]",,,2018.1884115999565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,2020.188423300162,2020.188423300162,2020.188423300162,2021.1884455000982,2021.171817400027,2022.171753600007,0,None,None,"[0, 0, 0]",,,2020.188423300162,2020.188423300162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,2022.1884435999673,2022.1884435999673,2022.1884435999673,2023.1884669000283,2023.1717801999766,2024.1718196000438,0,None,None,"[0, 0, 0]",,,2022.1884435999673,2022.1884435999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,0,4,4,4,,,,,,,2024.255705700023,2024.255705700023,2024.255705700023,2025.2551661001053,2025.2385510001332,None,0,None,None,"[0, 0, 0]",,,2024.255705700023,2024.255705700023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2026.205181100173,None,2026.205181100173,2027.2051595000084,2027.1884841001593,2028.1884773001075,0,None,None,"[0, 0, 0]",,,2026.205181100173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,2028.205077700084,2028.205077700084,2028.205077700084,2029.2051800000481,2029.1884971000254,2030.1885022001807,0,None,None,"[0, 0, 0]",,,2028.205077700084,2028.205077700084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2030.205174600007,2030.205174600007,2030.205174600007,2031.2051970001776,2031.188516400056,2032.1885186000727,0,None,None,"[0, 0, 0]",,,2030.205174600007,2030.205174600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,2032.205199399963,2032.205199399963,2032.205199399963,2033.2051928001456,2033.1885524000973,2034.1885560001247,0,None,None,"[0, 0, 0]",,,2032.205199399963,2032.205199399963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,2034.2051772000268,2034.2051772000268,2034.2051772000268,2035.2052114000544,2035.1885077001061,2036.1885379999876,0,None,None,"[0, 0, 0]",,,2034.2051772000268,2034.2051772000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2036.2048562001437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2040.3615497201681,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2052.3222172001842,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2056.2708015001845,None,2056.2708015001845,2057.272076500114,2057.2554238000885,None,"[0, 0, 0]",1,2056.2708015001845,None,,,,,,,,,,0.01534547982737422,5.013538979692385,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2058.255415700143,2060.2550181001425,2058.255415700143,2059.255421000067,2059.238781100139,2060.23872880009,"[0, 0, 0]",1,2058.255415700143,2060.2550181001425,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2060.2720168000087,2062.2717079999857,2060.2720168000087,2061.272042500088,2061.255417200038,2062.255439999979,"[0, 0, 0]",0,2060.2720168000087,2062.2717079999857,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2062.2887754000258,2064.2883909000084,2062.2887754000258,2063.2887558999937,2063.272115100175,2064.272137599997,"[0, 0, 0]",0,2062.2887754000258,2064.2883909000084,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2064.355824700091,None,2064.355824700091,2065.3555261001457,2065.3386336001568,None,"[0, 0, 0]",0,2064.355824700091,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2066.3220779001713,2068.321771600051,2066.3220779001713,2067.3221173000056,2067.305434399983,2068.3054339000955,"[0, 0, 0]",0,2066.3220779001713,2068.321771600051,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2068.3388320000377,2070.3384124999866,2068.3388320000377,2069.3388056000695,2069.322160999989,2070.322164400015,"[0, 0, 0]",0,2068.3388320000377,2070.3384124999866,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2070.35557730007,2072.355046099983,2070.35557730007,2071.3555163999554,2071.338845200138,2072.3388847000897,"[0, 0, 0]",0,2070.35557730007,2072.355046099983,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2072.3722025000025,2074.37184050004,2072.3722025000025,2073.3721774001606,2073.355523200007,2074.3554921001196,"[0, 0, 0]",0,2072.3722025000025,2074.37184050004,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2074.388920100173,2076.388421700103,2074.388920100173,2075.3888904000632,2075.3722318999935,2076.3722197001334,"[0, 0, 0]",0,2074.388920100173,2076.388421700103,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2076.4051876000594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2078.562549920054,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2090.424186500022,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2096.45443160017,None,2096.45443160017,2097.455659999978,2097.4389560001437,None,"[0, 0, 0]",1,2096.45443160017,None,,,,,,,,,,0.014558480121195316,5.011943180114031,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2098.4390987001825,2100.438678700011,2098.4390987001825,2099.439070899971,2099.422388300067,2100.422361700097,"[0, 0, 0]",1,2098.4390987001825,2100.438678700011,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2100.455728400033,2102.455372400116,2100.455728400033,2101.455707099987,2101.439104600111,2102.439081700053,"[0, 0, 0]",0,2100.455728400033,2102.455372400116,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2102.472486700164,2104.4720982001163,2102.472486700164,2103.472478199983,2103.45577999996,2104.4556840001605,"[0, 0, 0]",0,2102.472486700164,2104.4720982001163,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2104.5562697001733,None,2104.5562697001733,2105.555804200005,2105.5391222999897,None,"[0, 0, 0]",0,2104.5562697001733,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2106.505785000045,2108.505410599988,2106.505785000045,2107.5057848000433,2107.489125400083,2108.4891125001013,"[0, 0, 0]",0,2106.505785000045,2108.505410599988,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2108.5224224000704,2110.5220914999954,2108.5224224000704,2109.522461100016,2109.5058154000435,2110.5058002001606,"[0, 0, 0]",0,2108.5224224000704,2110.5220914999954,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2110.539161700057,2112.538792700041,2110.539161700057,2111.539142200025,2111.522498600185,2112.5226384000853,"[0, 0, 0]",0,2110.539161700057,2112.538792700041,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2112.555847000098,2114.5554538001306,2112.555847000098,2113.5558205000125,2113.5391757001635,2114.5391246001236,"[0, 0, 0]",0,2112.555847000098,2114.5554538001306,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2114.5725285999943,2116.5721595999785,2114.5725285999943,2115.5724657999817,2115.555837800028,2116.5559245999902,"[0, 0, 0]",0,2114.5725285999943,2116.5721595999785,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2116.588855799986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2122.745605919976,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",None,0,0,0,0,,,,,2133.9247789001092,None,2136.65476220008,None,2136.65476220008,2137.656024900032,2137.639374200022,None,1,None,None,"[0, 0, 0]",,,2136.65476220008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015258480096235871,5.013450180180371,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,2138.6393824999686,None,2138.6393824999686,2139.6393554001115,2139.6227292001713,2140.622706100112,0,None,None,"[0, 0, 0]",,,2138.6393824999686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,2140.6393834999762,2140.6393834999762,2140.6393834999762,2141.639389600139,2141.622725300025,2142.6227369001135,0,None,None,"[0, 0, 0]",,,2140.6393834999762,2140.6393834999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2142.639404900139,2142.639404900139,2142.639404900139,2143.6394146000966,2143.622732399963,2144.6227448000573,0,None,None,"[0, 0, 0]",,,2142.639404900139,2142.639404900139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,2144.673333800165,2144.673333800165,2144.673333800165,2145.672825000016,2145.6561300000176,None,0,None,None,"[0, 0, 0]",,,2144.673333800165,2144.673333800165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
