square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,1,1,1,,,355.67388979997486,355.67388979997486,355.67388979997486,356.67448329995386,356.65759679995244,357.6582403999637,0,None,None,"[0, 0, 0]",,,355.67388979997486,355.67388979997486,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,1,1,1,,,357.675230199995,357.675230199995,357.675230199995,358.6755423999857,358.6586648999946,359.65918309998233,1,None,None,"[0, 0, 0]",,,357.675230199995,357.675230199995,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,1,1,1,,,359.67608979996294,359.67608979996294,359.67608979996294,360.67659200000344,360.6596482999739,361.6601368999691,1,None,None,"[0, 0, 0]",,,359.67608979996294,359.67608979996294,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,1,1,1,,,361.6768632999738,361.6768632999738,361.6768632999738,362.6777739999816,362.66070700000273,363.6611561999889,0,None,None,"[0, 0, 0]",,,361.6768632999738,361.6768632999738,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,1,1,1,,,363.6780746000004,363.6780746000004,363.6780746000004,364.67842269997345,364.6616889999714,365.66205649997573,0,None,None,"[0, 0, 0]",,,363.6780746000004,363.6780746000004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.296296296296294,355.5046802699799,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,0,0,0,,,,,0,2,2,2,483.89968129998306,None,484.9122911999584,None,484.9122911999584,485.92254499997944,485.90581520000705,486.90620739996666,1,None,None,"[0, 0, 0]",,,484.9122911999584,None,,,,,,,,,,,,,,,,,,,478.5242185999523,478.5242185999523,None,space,0.47105870000086725,478.5242185999523,None,"[0, 0, 0]",,,0.01259383000433445,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,1,1,1,,,,,0,2,2,2,,,486.923201699974,None,486.923201699974,487.9236632999964,487.9068472000072,488.9072251999751,0,None,None,"[0, 0, 0]",,,486.923201699974,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,0,2,2,2,,,,,0,2,2,2,,,488.92415529995924,488.92415529995924,488.92415529995924,489.924592699972,489.9079590999754,490.9086124000023,0,None,None,"[0, 0, 0]",,,488.92415529995924,488.92415529995924,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,3,3,3,,,,,0,2,2,2,,,490.92510789999506,490.92510789999506,490.92510789999506,491.92556349997176,491.9090213999734,492.91083109995816,0,None,None,"[0, 0, 0]",,,490.92510789999506,490.92510789999506,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,4,4,4,,,,,0,2,2,2,,,492.92623209999874,492.92623209999874,492.92623209999874,493.92705509997904,493.910892099957,494.91090429999167,0,None,None,"[0, 0, 0]",,,492.92623209999874,492.92623209999874,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,5,5,5,,,,,0,2,2,2,,,494.9272629999905,494.9272629999905,494.9272629999905,495.9280724999844,495.91149089997634,496.91160289995605,0,None,None,"[0, 0, 0]",,,494.9272629999905,494.9272629999905,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,6,6,6,,,,,0,2,2,2,,,496.92814099998213,496.92814099998213,496.92814099998213,497.92875099997036,497.9125107,498.91508750000503,0,None,None,"[0, 0, 0]",,,496.92814099998213,496.92814099998213,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder5.xlsx,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.370370370370369,490.4920582699706,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,0,0,0,0,2,2,2,None,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",503.50328780000564,None,503.50328780000564,504.515395800001,504.49859390000347,505.4989083999535,"[0, 0, 0]",1,503.50328780000564,None,,,,,,,,,,,0.012424330052454025,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",505.515808199998,507.5167506999569,505.515808199998,506.5165020999848,506.49955539999064,507.4998814999708,"[0, 0, 0]",1,505.515808199998,507.5167506999569,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",507.5332581999828,509.5342410999583,507.5332581999828,508.5337961000041,508.5174288999988,509.5177133999532,"[0, 0, 0]",0,507.5332581999828,509.5342410999583,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",509.5510828999686,511.55208479997236,509.5510828999686,510.55166649998864,510.5348359000054,511.5351805999526,"[0, 0, 0]",0,509.5510828999686,511.55208479997236,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",511.56858819996705,513.5696112999576,511.56858819996705,512.569170999981,512.5527490999666,513.5530719999806,"[0, 0, 0]",0,511.56858819996705,513.5696112999576,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
5,"[0, 0]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",513.5863572999951,515.5874926999677,513.5863572999951,514.5871104999678,514.570158699993,515.5705761999707,"[0, 0, 0]",0,513.5863572999951,515.5874926999677,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",515.6040856000036,517.6050072999788,515.6040856000036,516.6044376000063,516.5880775999976,517.5886100999778,"[0, 0, 0]",0,515.6040856000036,517.6050072999788,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder5.xlsx,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.407407407407405,513.4500785699929,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,0,0,0,,,,,0,2,2,2,None,None,525.9988510999829,None,525.9988510999829,527.0098616000032,527.0098616000032,None,1,None,None,"[0, 0, 0]",,,525.9988510999829,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.01337902998784557,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,0,1,1,1,,,,,0,2,2,2,,,528.010562099982,None,528.010562099982,529.0109288999811,528.9940124999848,529.9945452999673,0,None,None,"[0, 0, 0]",,,528.010562099982,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,2,2,2,,,,,0,2,2,2,,,530.0115172999795,530.0115172999795,530.0115172999795,531.0118305999786,530.9950671999832,531.9955131000024,0,None,None,"[0, 0, 0]",,,530.0115172999795,530.0115172999795,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,3,3,3,,,,,0,2,2,2,,,532.0124774999567,532.0124774999567,532.0124774999567,533.013104499958,532.9960775999934,533.9965301000047,0,None,None,"[0, 0, 0]",,,532.0124774999567,532.0124774999567,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,0,4,4,4,,,,,0,2,2,2,,,534.0134402999538,534.0134402999538,534.0134402999538,535.0140091999783,534.9970696999808,535.9978673000005,0,None,None,"[0, 0, 0]",,,534.0134402999538,534.0134402999538,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,5,5,5,,,,,0,2,2,2,,,536.0150962999905,536.0150962999905,536.0150962999905,537.0149339999771,536.998133599991,537.9985340999556,0,None,None,"[0, 0, 0]",,,536.0150962999905,536.0150962999905,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0.0,stimuli/orders/stimOrder5.xlsx,,,,,0,6,6,6,,,,,0,2,2,2,,,538.0157382999896,538.0157382999896,538.0157382999896,539.0161245999625,538.9990588999935,539.9994867999922,0,None,None,"[0, 0, 0]",,,538.0157382999896,538.0157382999896,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder5.xlsx,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.870370370370374,531.2934693699353,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,3,3,0,554.9255222000065,None,555.9407667999621,None,555.9407667999621,556.9414929999621,556.9414929999621,None,1,None,None,"[0, 0, 0]",,,555.9407667999621,None,,,,,,,,,,,,,,,,,,,544.5821891999803,544.5821891999803,None,space,3.7492335000424646,544.5821891999803,None,"[0, 0, 0]",,,0.012333830061834306,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,3,3,0,,,557.9421181000071,None,557.9421181000071,558.9425186999724,558.925842800003,559.9262788000051,0,None,None,"[0, 0, 0]",,,557.9421181000071,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,3,3,0,,,559.9430682999664,559.9430682999664,559.9430682999664,560.9434655999648,560.9266880999785,561.9274180999491,0,None,None,"[0, 0, 0]",,,559.9430682999664,559.9430682999664,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,3,3,0,,,561.9442606999655,561.9442606999655,561.9442606999655,562.9470925999922,562.9280330999754,563.9283360999543,0,None,None,"[0, 0, 0]",,,561.9442606999655,561.9442606999655,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,3,3,0,,,563.9453637999832,563.9453637999832,563.9453637999832,564.945595600002,564.9289985999931,565.9292769999593,0,None,None,"[0, 0, 0]",,,563.9453637999832,563.9453637999832,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,5,5,5,,,,,0,3,3,0,,,565.9459136999794,565.9459136999794,565.9459136999794,566.9463346999837,566.9296593999607,567.9302884999779,0,None,None,"[0, 0, 0]",,,565.9459136999794,565.9459136999794,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,6,6,6,,,,,0,3,3,0,,,567.9467963000061,567.9467963000061,567.9467963000061,568.9473783999565,568.9307735000039,569.9311282999697,0,None,None,"[0, 0, 0]",,,567.9467963000061,567.9467963000061,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.944444444444443,564.9594276699354,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,3,3,0,None,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",577.2884559999802,None,577.2884559999802,578.3024190999568,578.2856551999575,None,"[0, 0, 0]",1,577.2884559999802,None,,,,,,,,,,,0.013096930051688105,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",579.2859328999766,581.2870039999834,579.2859328999766,580.2863776999875,580.2698063999997,581.2702749999589,"[0, 0, 0]",1,579.2859328999766,581.2870039999834,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",581.3035284999642,583.3046904999646,581.3035284999642,582.3040379000013,582.2873715999885,583.2880616000039,"[0, 0, 0]",1,581.3035284999642,583.3046904999646,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",583.321380999987,585.3221981999814,583.321380999987,584.339511499973,584.3053022999666,585.3056062999531,"[0, 0, 0]",0,583.321380999987,585.3221981999814,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",585.3389401999884,587.3399919999647,585.3389401999884,586.3396690999507,586.3231448999722,587.3232990999823,"[0, 0, 0]",0,585.3389401999884,587.3399919999647,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
5,"[0, 0]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",587.3565845999983,589.3578006000025,587.3565845999983,588.3571927999728,588.3406067999895,589.3409905000008,"[0, 0, 0]",0,587.3565845999983,589.3578006000025,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",589.3745217999676,591.3753332999768,589.3745217999676,590.3749011000036,590.3582499999902,591.3587915999815,"[0, 0, 0]",0,589.3745217999676,591.3753332999768,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.01851851851852,584.6682953700074,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,0,0,0,0,,,,,0,3,3,0,None,None,597.5406086999574,None,597.5406086999574,598.5459674999584,598.5290413000039,599.5293851000024,1,None,None,"[0, 0, 0]",,,597.5406086999574,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014076530002057552,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,0,1,1,1,,,,,0,3,3,0,,,599.6310343999648,None,599.6310343999648,600.6467249999987,600.5299378999625,601.5303598999744,0,None,None,"[0, 0, 0]",,,599.6310343999648,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,2,2,2,,,,,0,3,3,0,,,601.5638767000055,None,601.5638767000055,602.5642807999975,602.5476434999728,603.5484109999961,0,None,None,"[0, 0, 0]",,,601.5638767000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0.0,stimuli/orders/stimOrder1.xlsx,,,,,0,3,3,3,,,,,0,3,3,0,,,603.5649427999742,603.5649427999742,603.5649427999742,604.567029799975,604.5490039999713,605.5495388999698,0,None,None,"[0, 0, 0]",,,603.5649427999742,603.5649427999742,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,0,4,4,4,,,,,0,3,3,0,,,605.5658094999962,605.5658094999962,605.5658094999962,606.5680353000062,606.5495844999678,607.550144399982,0,None,None,"[0, 0, 0]",,,605.5658094999962,605.5658094999962,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
