square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,2919.472794900008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12345679012346,2898.785732910008,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2934.8395816999982,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2939.5396437000018,None,2939.5396437000018,2940.5396323000023,2940.5229506000032,2941.5229765999975,"[0, 0, 0]",1,2939.5396437000018,None,,,,,,,,,,,0.014182389990310185,5.0108338900026865,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2941.5395174000005,2943.5396367000067,2941.5395174000005,2942.5397006999992,2942.522979900008,2943.5229780999944,"[0, 0, 0]",1,2941.5395174000005,2943.5396367000067,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2943.5563208999956,2945.556323500001,2943.5563208999956,2944.556336900001,2944.5396712999936,2945.5396685000014,"[0, 0, 0]",1,2943.5563208999956,2945.556323500001,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2945.572995399998,2947.5730071,2945.572995399998,2946.5730417000013,2946.5563293000014,2947.5563372000033,"[0, 0, 0]",1,2945.572995399998,2947.5730071,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2947.6234605000063,None,2947.6234605000063,2948.623010299998,2948.6062691999978,None,"[0, 0, 0]",1,2947.6234605000063,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2949.6063814999943,2951.6063753000053,2949.6063814999943,2950.6063734000054,2950.5897104000032,2951.5897148000076,"[0, 0, 0]",1,2949.6063814999943,2951.6063753000053,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2951.6230435000034,2953.6230528000015,2951.6230435000034,2952.6230517000076,2952.6063854999957,2953.606396999996,"[0, 0, 0]",1,2951.6230435000034,2953.6230528000015,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2953.6397284999985,2955.6397410000063,2953.6397284999985,2954.6397558000026,2954.6230709999945,2955.623080999998,"[0, 0, 0]",1,2953.6397284999985,2955.6397410000063,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2955.656417499995,2957.6564305000065,2955.656417499995,2956.6564240000007,2956.6397823000007,2957.6397837999975,"[0, 0, 0]",1,2955.656417499995,2957.6564305000065,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2957.673091699995,2959.673108300005,2957.673091699995,2958.673108899995,2958.656438399994,2959.656451899995,"[0, 0, 0]",0,2957.673091699995,2959.673108300005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,2959.689783199996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074074074074073,2936.235903209992,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,3196.2417975999997,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3202.891669000004,None,3202.891669000004,3203.8916692000057,3203.8750119000033,3204.8750249000004,"[0, 0, 0]",1,3202.891669000004,None,3014.223457100001,3014.223457100001,None,space,155.15174750000006,3014.223457100001,None,,,,0.014261990014347248,5.0109592900116695,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3204.8915893999947,3206.891707200004,3204.8915893999947,3205.891686799994,3205.8750323999993,3206.875033599994,"[0, 0, 0]",1,3204.8915893999947,3206.891707200004,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3206.9083720000053,3208.9083825999987,3206.9083720000053,3207.9083816000057,3207.891717499995,3208.8917168000044,"[0, 0, 0]",1,3206.9083720000053,3208.9083825999987,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3208.925042700008,3210.9250667000015,3208.925042700008,3209.925055300002,3209.9083895000076,3210.9084109999967,"[0, 0, 0]",1,3208.925042700008,3210.9250667000015,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3211.058766800008,None,3211.058766800008,3212.058423900002,3212.041747199997,None,"[0, 0, 0]",1,3211.058766800008,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3212.9584059000044,3214.958428099999,3212.9584059000044,3213.9584333999956,3213.9417940999992,3214.941786800002,"[0, 0, 0]",1,3212.9584059000044,3214.958428099999,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3214.9750997999945,3216.9750593000063,3214.9750997999945,3215.975122799995,3215.9584627000004,3216.958448899997,"[0, 0, 0]",1,3214.9750997999945,3216.9750593000063,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3216.991791099994,3218.991802100005,3216.991791099994,3217.991804899997,3217.9751323999953,3218.9751485000015,"[0, 0, 0]",1,3216.991791099994,3218.991802100005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3219.008468500004,3221.0084788999957,3219.008468500004,3220.008472500005,3219.991825499994,3220.9918166999996,"[0, 0, 0]",1,3219.008468500004,3221.0084788999957,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3221.0251531999966,3223.025158100005,3221.0251531999966,3222.025162399994,3222.0084849999985,3223.008500099997,"[0, 0, 0]",1,3221.0251531999966,3223.025158100005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,3223.0413145000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.97530864197531,3200.9376317100105,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",None,0,0,0,0,,,,,3238.8753018999996,None,3243.1086765000073,None,3243.1086765000073,3244.1086589000042,3244.092002999998,3245.0920073000016,1,None,None,"[0, 0, 0]",,,3243.1086765000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014593489991966635,5.011613189984928,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,3245.1086791999987,None,3245.1086791999987,3246.1086872000014,3246.0920064999955,3247.0920272000076,1,None,None,"[0, 0, 0]",,,3245.1086791999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,3247.108632500007,3247.108632500007,3247.108632500007,3248.1086941999965,3248.0920282000006,3249.091942900006,1,None,None,"[0, 0, 0]",,,3247.108632500007,3247.108632500007,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3249.108608399998,3249.108608399998,3249.108608399998,3250.1087071000075,3250.0920474000013,3251.092048999999,1,None,None,"[0, 0, 0]",,,3249.108608399998,3249.108608399998,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,3251.1757440000074,3251.1757440000074,3251.1757440000074,3252.175405899994,3252.1587266999995,None,1,None,None,"[0, 0, 0]",,,3251.1757440000074,3251.1757440000074,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,3253.125401700003,None,3253.125401700003,3254.125406200008,3254.1087449000042,3255.1087123000034,1,None,None,"[0, 0, 0]",,,3253.125401700003,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3255.1254180999968,3255.1254180999968,3255.1254180999968,3256.125402999998,3256.1087541000015,3257.1087537999992,1,None,None,"[0, 0, 0]",,,3255.1254180999968,3255.1254180999968,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,3257.125321700005,3257.125321700005,3257.125321700005,3258.125448699997,3258.108766000005,3259.1087995999987,1,None,None,"[0, 0, 0]",,,3257.125321700005,3257.125321700005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3259.1254474000016,3259.1254474000016,3259.1254474000016,3260.1254456000024,3260.1088061000046,3261.108804500007,1,None,None,"[0, 0, 0]",,,3259.1254474000016,3259.1254474000016,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,3261.1254524999968,3261.1254524999968,3261.1254524999968,3262.125457300004,3262.108809700003,3263.108817500004,1,None,None,"[0, 0, 0]",,,3261.1254524999968,3261.1254524999968,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,3263.125460700001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.641975308641975,3240.2374171099946,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3276.325507500005,None,3283.1756341,None,3283.1756341,3284.175641499998,3284.158984499998,3285.158984099995,1,None,None,"[0, 0, 0]",,,3283.1756341,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.01511369000945706,5.0126748900074745,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3285.175582099997,None,3285.175582099997,3286.175646600008,3286.158993499994,3287.1590097000008,1,None,None,"[0, 0, 1]",,,3285.175582099997,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 1]",,,,,0.0,1.7632796999969287,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3287.1756473999994,3287.1756473999994,3287.1756473999994,3288.175686799994,3288.159048500005,3289.1590192000003,1,None,None,"[0, 0, 0]",,,3287.1756473999994,3287.1756473999994,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3289.1756807000056,3289.1756807000056,3289.1756807000056,3290.175674900005,3290.159031300005,3291.158964500006,1,None,None,"[0, 0, 0]",,,3289.1756807000056,3289.1756807000056,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3291.2258894999977,3291.2258894999977,3291.2258894999977,3292.225707599995,3292.2090418000007,None,1,None,None,"[0, 0, 0]",,,3291.2258894999977,3291.2258894999977,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,3293.1923658000014,None,3293.1923658000014,3294.192390600001,3294.175724200002,3295.175722900007,1,None,None,"[0, 0, 0]",,,3293.1923658000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3295.1923983000015,3295.1923983000015,3295.1923983000015,3296.192393000005,3296.175734999997,3297.175740599996,1,None,None,"[0, 0, 0]",,,3295.1923983000015,3295.1923983000015,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,3297.1924146999954,3297.1924146999954,3297.1924146999954,3298.1924211000005,3298.1757492000033,3299.175762800005,1,None,None,"[0, 0, 0]",,,3297.1924146999954,3297.1924146999954,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3299.1923286999954,3299.1923286999954,3299.1923286999954,3300.1924174000014,3300.175768900008,3301.1757636999973,1,None,None,"[0, 0, 0]",,,3299.1923286999954,3299.1923286999954,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,3301.192442300002,3301.192442300002,3301.192442300002,3302.192440300001,3302.175779500001,3303.1757868999994,1,None,None,"[0, 0, 0]",,,3301.192442300002,3301.192442300002,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,3303.1924531999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.839506172839506,3278.3715025099955,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,3316.4093611999997,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3323.2593626000016,None,3323.2593626000016,3324.259290000002,3324.2426228999975,3325.242618899996,"[0, 0, 0]",1,3323.2593626000016,None,,,,,,,,,,,0.014669290001620539,5.011779189997469,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3325.259297299999,3327.2593181999982,3325.259297299999,3326.259290800008,3326.2426531999954,3327.2426302999957,"[0, 0, 0]",1,3325.259297299999,3327.2593181999982,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3327.2759923999984,3329.2759951000044,3327.2759923999984,3328.2759869,3328.259322500002,3329.259318800003,"[0, 0, 0]",1,3327.2759923999984,3329.2759951000044,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3329.2926487000077,3331.2926712000044,3329.2926487000077,3330.2926583999943,3330.2760113999975,3331.275890100005,"[0, 0, 0]",1,3329.2926487000077,3331.2926712000044,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3331.3597011999955,None,3331.3597011999955,3332.3593403999985,3332.342683099996,None,"[0, 0, 0]",1,3331.3597011999955,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3333.326015800005,3335.3260415999976,3333.326015800005,3334.325915900001,3334.3093623000022,3335.3093705000065,"[0, 0, 0]",1,3333.326015800005,3335.3260415999976,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3335.342709999997,3337.3427190999937,3335.342709999997,3336.3427074000065,3336.326077699996,3337.3260484000057,"[0, 0, 0]",0,3335.342709999997,3337.3427190999937,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3337.3593882999994,3339.359401099995,3337.3593882999994,3338.359401900001,3338.3427451000025,3339.342728699994,"[0, 0, 0]",0,3337.3593882999994,3339.359401099995,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3339.376076600005,3341.3760777999996,3339.376076600005,3340.3761704000062,3340.3594040000025,3341.3594197000057,"[0, 0, 0]",0,3339.376076600005,3341.3760777999996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3341.3927552999958,3343.3927716000035,3341.3927552999958,3342.392753299995,3342.376114700004,3343.3761024999985,"[0, 0, 0]",1,3341.3927552999958,3343.3927716000035,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,3343.409426500002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2716049382716,3323.0548343099945,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,3358.6265212,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3363.4596066999948,None,3363.4596066999948,3364.4595959,3364.442946199997,3365.4429510000045,"[0, 0, 0]",1,3363.4596066999948,None,,,,,,,,,,,0.01492479001171887,5.012310789999901,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3365.459610200007,3367.459619000001,3365.459610200007,3366.459602899995,3366.4429463999986,3367.4429635999986,"[0, 0, 0]",1,3365.459610200007,3367.459619000001,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
